,idx,time,x,y,z,picks,latitude,longitude,depth,event_idx,pick_idx,residual,station,phase,time_pick
0,0,2012-10-01 11:20:42.478249+00:00,-41.44717511135071,-129.17514781892245,0.390625,9,40.585821551341034,-125.23957323557438,0.390625,0,102879,0.16716432571411133,FS09B,P,1349090448.8017
1,0,2012-10-01 11:20:42.478249+00:00,-41.44717511135071,-129.17514781892245,0.390625,9,40.585821551341034,-125.23957323557438,0.390625,0,234293,-0.20182394981384277,FS09B,S,1349090452.7017
2,0,2012-10-01 11:20:42.478249+00:00,-41.44717511135071,-129.17514781892245,0.390625,9,40.585821551341034,-125.23957323557438,0.390625,0,201197,-0.2578878402709961,FS13B,S,1349090452.059
3,0,2012-10-01 11:20:42.478249+00:00,-41.44717511135071,-129.17514781892245,0.390625,9,40.585821551341034,-125.23957323557438,0.390625,0,10240,0.5768251419067383,FS16B,P,1349090449.8526
4,0,2012-10-01 11:20:42.478249+00:00,-41.44717511135071,-129.17514781892245,0.390625,9,40.585821551341034,-125.23957323557438,0.390625,0,154758,-0.42859482765197754,FS16B,S,1349090453.5646
5,0,2012-10-01 11:20:42.478249+00:00,-41.44717511135071,-129.17514781892245,0.390625,9,40.585821551341034,-125.23957323557438,0.390625,0,83731,-0.3379051685333252,FS20B,P,1349090446.297193
6,0,2012-10-01 11:20:42.478249+00:00,-41.44717511135071,-129.17514781892245,0.390625,9,40.585821551341034,-125.23957323557438,0.390625,0,215184,0.4942288398742676,FS20B,S,1349090450.009193
7,0,2012-10-01 11:20:42.478249+00:00,-41.44717511135071,-129.17514781892245,0.390625,9,40.585821551341034,-125.23957323557438,0.390625,0,104819,-0.4055647850036621,G10B,P,1349090446.186205
8,0,2012-10-01 11:20:42.478249+00:00,-41.44717511135071,-129.17514781892245,0.390625,9,40.585821551341034,-125.23957323557438,0.390625,0,112121,0.3935563564300537,G25B,P,1349090468.6865
9,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,102882,0.32172393798828125,FS09B,P,1349094738.1217
10,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,234300,0.5214822292327881,FS09B,S,1349094743.7817
11,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,67886,-0.53682541847229,FS13B,P,1349094737.035
12,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,201201,0.5138208866119385,FS13B,S,1349094743.387
13,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,10261,-0.5694806575775146,FS16B,P,1349094736.9326
14,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,154777,0.18991994857788086,FS16B,S,1349094742.9486
15,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,116317,-1.2352163791656494,FS17B,P,1349094736.2892
16,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,245026,-0.646019458770752,FS17B,S,1349094742.1532
17,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,215188,0.5067856311798096,FS20B,S,1349094746.241456
18,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,104820,-0.04968523979187012,G10B,P,1349094743.786205
19,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,198835,-0.7168517112731934,G19B,S,1349094763.6809
20,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,76329,1.3506371974945068,M14B,P,1349094741.939925
21,1,2012-10-01 12:32:09.926707+00:00,9.923971505534677,-132.98596577889018,49.609375,13,40.5524820012361,-124.6328361885333,49.609375,1,209214,0.3497133255004883,M14B,S,1349094748.339925
22,2,2012-10-01 16:03:32.165071+00:00,21.599232100281355,-170.3319817865734,46.484375,8,40.215940053575935,-124.4962624561299,46.484375,2,102893,1.0833680629730225,FS09B,P,1349107422.1017
23,2,2012-10-01 16:03:32.165071+00:00,21.599232100281355,-170.3319817865734,46.484375,8,40.215940053575935,-124.4962624561299,46.484375,2,234311,0.2006223201751709,FS09B,S,1349107427.3617
24,2,2012-10-01 16:03:32.165071+00:00,21.599232100281355,-170.3319817865734,46.484375,8,40.215940053575935,-124.4962624561299,46.484375,2,68008,-0.44524693489074707,FS13B,P,1349107420.963
25,2,2012-10-01 16:03:32.165071+00:00,21.599232100281355,-170.3319817865734,46.484375,8,40.215940053575935,-124.4962624561299,46.484375,2,201240,0.11773443222045898,FS13B,S,1349107427.939
26,2,2012-10-01 16:03:32.165071+00:00,21.599232100281355,-170.3319817865734,46.484375,8,40.215940053575935,-124.4962624561299,46.484375,2,154818,0.08759093284606934,FS16B,S,1349107428.4526
27,2,2012-10-01 16:03:32.165071+00:00,21.599232100281355,-170.3319817865734,46.484375,8,40.215940053575935,-124.4962624561299,46.484375,2,245048,-0.4287109375,FS17B,S,1349107427.8572
28,2,2012-10-01 16:03:32.165071+00:00,21.599232100281355,-170.3319817865734,46.484375,8,40.215940053575935,-124.4962624561299,46.484375,2,83749,-0.41362643241882324,FS20B,P,1349107421.938229
29,2,2012-10-01 16:03:32.165071+00:00,21.599232100281355,-170.3319817865734,46.484375,8,40.215940053575935,-124.4962624561299,46.484375,2,215215,-0.20173263549804688,FS20B,S,1349107429.21823
30,3,2012-10-01 17:17:59.651900+00:00,-123.17399927457745,-121.55351189898711,48.046875,10,40.64631075631929,-126.20622037170023,48.046875,3,102906,0.7761316299438477,FS09B,P,1349111899.9617
31,3,2012-10-01 17:17:59.651900+00:00,-123.17399927457745,-121.55351189898711,48.046875,10,40.64631075631929,-126.20622037170023,48.046875,3,234318,0.9679107666015625,FS09B,S,1349111913.7017
32,3,2012-10-01 17:17:59.651900+00:00,-123.17399927457745,-121.55351189898711,48.046875,10,40.64631075631929,-126.20622037170023,48.046875,3,68047,-0.9642436504364014,FS13B,P,1349111898.067
33,3,2012-10-01 17:17:59.651900+00:00,-123.17399927457745,-121.55351189898711,48.046875,10,40.64631075631929,-126.20622037170023,48.046875,3,201267,0.24290990829467773,FS13B,S,1349111912.715
34,3,2012-10-01 17:17:59.651900+00:00,-123.17399927457745,-121.55351189898711,48.046875,10,40.64631075631929,-126.20622037170023,48.046875,3,215223,-0.4972963333129883,FS20B,S,1349111908.226503
35,3,2012-10-01 17:17:59.651900+00:00,-123.17399927457745,-121.55351189898711,48.046875,10,40.64631075631929,-126.20622037170023,48.046875,3,104831,-0.45538806915283203,G10B,P,1349111890.086205
36,3,2012-10-01 17:17:59.651900+00:00,-123.17399927457745,-121.55351189898711,48.046875,10,40.64631075631929,-126.20622037170023,48.046875,3,235641,-0.38847970962524414,G10B,S,1349111897.706205
37,3,2012-10-01 17:17:59.651900+00:00,-123.17399927457745,-121.55351189898711,48.046875,10,40.64631075631929,-126.20622037170023,48.046875,3,65147,0.4721200466156006,G19B,P,1349111894.2809
