,Unnamed: 0,idx,time,x,y,z,picks,latitude,longitude,depth,event_idx,pick_idx,residual,station,phase,time_pick,datetime
0,16142,1756,2011-12-29 12:25:39.075520+00:00,36.80175626169279,461.8932526915538,49.609375,12,48.65403173424659,-125.00049957537615,49.609375,1756,598426,-0.4026896953582763,FN16A,S,1325161592.907,2011-12-29 12:25:39.075520+00:00
1,16122,1753,2011-12-28 14:24:36.687516+00:00,149.3220685100868,117.26657390920184,22.265625,6,45.53919635528552,-123.58815293183156,22.265625,1753,492881,-0.0242538452148437,BABR,P,1325082293.805,2011-12-28 14:24:36.687516+00:00
2,16084,1751,2011-12-27 17:33:55.547217+00:00,92.63890369322668,-451.1281219991911,48.046875,19,40.433643959437184,-124.40823027824447,48.046875,1751,506055,-0.2169172763824463,DBO,P,1325007281.53,2011-12-27 17:33:55.547217+00:00
3,15921,1733,2011-12-22 20:56:53.721778+00:00,19.881408555167365,-398.4768238518874,1.953125,10,40.91269040600152,-125.26400809166569,1.953125,1733,99239,0.9631803035736084,J25A,P,1324587475.2998,2011-12-22 20:56:53.721778+00:00
4,15913,1732,2011-12-22 15:47:54.430394+00:00,67.25838213343854,-428.3923341628555,49.609375,8,40.64080593370061,-124.70489619587542,49.609375,1732,62155,-0.3541240692138672,K02D,P,1324568911.424998,2011-12-22 15:47:54.430394+00:00
5,15842,1723,2011-12-20 00:00:20.805816+00:00,87.56279938126906,25.126802151420247,48.046875,9,44.72076679965111,-124.3948126543622,48.046875,1723,547369,1.0267586708068848,DBO,P,1324339253.105,2011-12-20 00:00:20.805816+00:00
6,15732,1712,2011-12-18 15:33:21.673973+00:00,90.94686892257414,-447.538260761875,36.328125,13,40.4661533541827,-124.42765423900826,36.328125,1712,501462,0.6086945533752441,JCC,P,1324222412.408391,2011-12-18 15:33:21.673973+00:00
7,15633,1700,2011-12-16 21:58:04.334727+00:00,145.93799896878176,-431.9821954001716,37.890625,6,40.59834622055635,-123.77589860360976,37.890625,1700,333912,-0.2536392211914062,K02D,P,1324072719.9,2011-12-16 21:58:04.334727+00:00
8,15550,1690,2011-12-15 12:26:00.157344+00:00,85.02474722529024,-442.75177911212006,38.671875,13,40.5098777750376,-124.4968293401904,38.671875,1690,804402,-0.1617858409881591,G03A,S,1323951999.2083,2011-12-15 12:26:00.157344+00:00
9,15520,1688,2011-12-15 06:43:37.641559+00:00,90.10085153724788,-411.6396483887132,48.828125,15,40.789464347796894,-124.43249305472406,48.828125,1688,149336,-0.511852502822876,DBO,P,1323931458.68,2011-12-15 06:43:37.641559+00:00
10,15383,1674,2011-12-11 11:29:37.933002+00:00,-110.40526878507838,-434.375436225049,25.390625,14,40.58230300284138,-126.804021511044,25.390625,1674,563302,0.2180802822113037,J01D,P,1323603033.174998,2011-12-11 11:29:37.933002+00:00
11,15291,1664,2011-12-10 06:51:43.178115+00:00,98.56102539051057,-406.8531667389584,40.234375,11,40.8315865864901,-124.33152084471163,40.234375,1664,622505,-0.203489065170288,I02D,S,1323499991.975,2011-12-10 06:51:43.178115+00:00
12,15163,1652,2011-12-08 17:16:11.861570+00:00,90.10085153724788,-445.1450199369975,43.359375,23,40.48779396814041,-124.43728817353124,43.359375,1652,467770,-0.623328447341919,DBO,P,1323364617.13,2011-12-08 17:16:11.861570+00:00
13,15126,1648,2011-12-08 06:39:29.625756+00:00,198.39107685901047,-454.7179832365073,46.484375,9,40.3828641616081,-123.16375682769892,46.484375,1648,485062,-0.7925622463226318,JCC,P,1323326384.258391,2011-12-08 06:39:29.625756+00:00
14,15093,1645,2011-12-08 05:19:12.187436+00:00,0.4230086926631355,-437.9652974623653,33.203125,20,40.55733605344189,-125.49500553831945,33.203125,1645,467766,-0.9445655345916748,DBO,P,1323321601.805,2011-12-08 05:19:12.187436+00:00
15,15027,1638,2011-12-07 12:55:39.200779+00:00,193.31497254705292,-441.5551586996813,10.546875,12,40.502500049102665,-123.21948608396794,10.546875,1638,537585,-0.5131847858428955,JCC,P,1323262551.468391,2011-12-07 12:55:39.200779+00:00
16,14938,1628,2011-12-06 04:37:32.210850+00:00,108.71323401442582,-454.7179832365073,49.609375,7,40.39937940149705,-124.21944535855144,49.609375,1628,349778,-0.984365701675415,K02D,P,1323146290.5,2011-12-06 04:37:32.210850+00:00
17,14907,1626,2011-12-05 18:29:46.913958+00:00,63.87431259213346,-418.8193708633456,37.109375,16,40.727272706839656,-124.7439245378932,37.109375,1626,191045,-0.662182092666626,DBO,P,1323109830.555,2011-12-05 18:29:46.913958+00:00
18,14885,1625,2011-12-05 14:39:04.794647+00:00,76.56457337202752,396.07913000742406,38.671875,22,48.05865545674756,-124.4728432690416,38.671875,1625,482018,-0.4671590328216553,BTB,P,1323095972.02,2011-12-05 14:39:04.794647+00:00
19,14797,1616,2011-12-03 18:03:09.457107+00:00,113.78933832638346,250.0914396899,49.609375,9,46.74047013545135,-124.01105869740262,49.609375,1616,1046647,-1.4187943935394287,J43A,S,1322935434.7615,2011-12-03 18:03:09.457107+00:00
20,14740,1609,2011-12-01 21:10:10.687071+00:00,123.94154695029872,-440.3585382872426,38.671875,7,40.52652557199354,-124.03731810857668,38.671875,1609,236117,0.5899760723114014,JCC,P,1322773819.358393,2011-12-01 21:10:10.687071+00:00
21,14709,1606,2011-11-30 20:01:45.412300+00:00,72.33448644539615,-451.1281219991911,41.796875,11,40.435656053719306,-124.64749361930826,41.796875,1606,792109,-0.3633825778961181,G03A,S,1322683340.7838,2011-11-30 20:01:45.412300+00:00
22,14686,1604,2011-11-30 18:15:06.195366+00:00,72.33448644539615,-452.3247424116298,44.921875,15,40.424881051029445,-124.6476296778437,44.921875,1604,2022,-0.1368350982666015,DBO,P,1322676953.405,2011-11-30 18:15:06.195366+00:00
23,14674,1603,2011-11-30 18:11:58.668745+00:00,79.9486429133326,-447.538260761875,41.796875,12,40.46728363099386,-124.5573154593514,41.796875,1603,76612,0.0379416942596435,KCT,P,1322676726.02,2011-11-30 18:11:58.668745+00:00
24,14659,1601,2011-11-30 16:10:11.133285+00:00,80.79466029865887,-439.1619178748039,25.390625,8,40.54262379655298,-124.54627348364912,25.390625,1601,76607,0.0469050407409668,KCT,P,1322669416.52,2011-11-30 16:10:11.133285+00:00
25,14550,1588,2011-11-29 08:18:11.030114+00:00,53.72210396821821,-459.5044648862622,49.609375,12,40.36163631734092,-124.86754334378232,49.609375,1588,123925,0.134289264678955,JCC,P,1322554706.668391,2011-11-29 08:18:11.030114+00:00
26,14483,1581,2011-11-28 22:52:58.155324+00:00,111.25128617040464,-437.9652974623653,41.015625,14,40.549870463672654,-124.18662050406536,41.015625,1581,23316,-0.9419355392456056,DBO,P,1322520821.655,2011-11-28 22:52:58.155324+00:00
27,14412,1572,2011-11-28 06:28:33.213026+00:00,68.95041690409107,-457.1112240613848,26.171875,11,40.38206750441455,-124.68802083839206,26.171875,1572,164155,1.193244457244873,JCC,P,1322461727.078391,2011-11-28 06:28:33.213026+00:00
