,idx,time,x,y,z,picks,latitude,longitude,depth
181,181,2014-04-16 11:58:09.755229+00:00,-199.14209433840347,524.7123945027776,15.234375,9,49.187669758009584,-128.23199756640412,15.234375
182,182,2014-04-19 15:07:58.013256+00:00,-124.39408133743412,580.4980709012549,44.921875,7,49.70873518134673,-127.22467271770925,44.921875
183,183,2014-04-24 03:23:35.631715+00:00,-158.9789828751961,563.3332473940312,6.640625,7,49.54639019357299,-127.69689608680376,6.640625
184,184,2014-04-24 03:40:57.537963+00:00,-181.29182257697795,576.206865024449,12.109375,7,49.65576528131712,-128.0108749741066,12.109375
185,185,2014-04-24 04:19:00.060377+00:00,122.16279736725592,308.72169870354423,49.609375,8,47.26617340929694,-123.88572737743307,49.609375
186,186,2014-04-24 05:16:19.850574+00:00,-87.57789582949398,616.258119874638,12.109375,6,50.03664384140815,-126.72246691019313,12.109375
187,187,2014-04-26 09:30:39.684733+00:00,-143.35999508394872,577.6372669833842,47.265625,6,49.67881672822335,-127.48642308519479,47.265625
192,192,2014-05-04 09:37:25.896488+00:00,-306.2437249069567,507.54757099555366,13.671875,6,48.98969876008584,-129.68492238256533,13.671875
199,199,2014-05-21 04:04:16.795543+00:00,-77.53711796369213,533.2948062563893,41.796875,10,49.29224522754997,-126.56591788895379,41.796875
201,201,2014-05-25 11:21:40.359990+00:00,232.6113538910763,414.57144366475785,49.609375,7,48.18696665136181,-122.37145312895514,49.609375
202,202,2014-05-27 08:51:10.491000+00:00,-285.0465271902638,507.54757099555366,11.328125,8,48.99983393170964,-129.3959826927618,11.328125
203,203,2014-05-27 22:09:54.035500+00:00,-285.0465271902638,497.53475728300634,7.421875,6,48.91000577576394,-129.38898306893228,7.421875
