,idx,time,x,y,z,picks,latitude,longitude,depth,event_idx,pick_idx,residual,station,phase,time_pick
0,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,358086,0.21536588668823242,W01,P,1293934266.8491
1,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,603257,-0.09595131874084473,W01,S,1293934282.0291
2,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,380719,0.2736704349517822,W02,P,1293934265.7281
3,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,620643,0.4038238525390625,W02,S,1293934280.4881
4,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,399215,-0.42577266693115234,W03,P,1293934265.229901
5,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,634898,-0.32444310188293457,W03,S,1293934280.109901
6,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,293476,-0.4757254123687744,W04,P,1293934265.2346
7,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,550154,-0.47368597984313965,W04,S,1293934280.0546
8,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,344713,0.2502157688140869,W08,P,1293934262.473601
9,0,2011-01-02 02:10:45.481987+00:00,19.52373473905917,523.2819925438422,49.609375,10,49.20681927991348,-125.2320682397529,49.609375,0,620541,0.6525039672851562,W10,S,1293934276.2707
10,8,2011-01-03 22:30:53.445832+00:00,-78.65275994878122,277.25285560696716,12.890625,6,46.989815774397975,-126.53395012512298,12.890625,8,635090,-0.6166634559631348,W01,S,1294093882.3484
11,8,2011-01-03 22:30:53.445832+00:00,-78.65275994878122,277.25285560696716,12.890625,6,46.989815774397975,-126.53395012512298,12.890625,8,603482,-0.6754488945007324,W03,S,1294093889.4092
12,8,2011-01-03 22:30:53.445832+00:00,-78.65275994878122,277.25285560696716,12.890625,6,46.989815774397975,-126.53395012512298,12.890625,8,605280,0.3609917163848877,W04,S,1294093894.2735
13,8,2011-01-03 22:30:53.445832+00:00,-78.65275994878122,277.25285560696716,12.890625,6,46.989815774397975,-126.53395012512298,12.890625,8,550981,-0.2483658790588379,W06,S,1294093886.234998
14,8,2011-01-03 22:30:53.445832+00:00,-78.65275994878122,277.25285560696716,12.890625,6,46.989815774397975,-126.53395012512298,12.890625,8,311846,0.02110767364501953,W07,P,1294093874.7467
15,8,2011-01-03 22:30:53.445832+00:00,-78.65275994878122,277.25285560696716,12.890625,6,46.989815774397975,-126.53395012512298,12.890625,8,565841,1.158379077911377,W07,S,1294093891.4667
16,10,2011-01-05 05:25:45.145580+00:00,-97.61867369529584,461.77470830962346,4.296875,6,48.6464301140615,-126.82476581552552,4.296875,10,366668,0.8055868148803711,W04,P,1294205149.2913
17,10,2011-01-05 05:25:45.145580+00:00,-97.61867369529584,461.77470830962346,4.296875,6,48.6464301140615,-126.82476581552552,4.296875,10,610227,-1.18934965133667,W04,S,1294205149.7513
18,10,2011-01-05 05:25:45.145580+00:00,-97.61867369529584,461.77470830962346,4.296875,6,48.6464301140615,-126.82476581552552,4.296875,10,617450,0.4771418571472168,W07,S,1294205161.3833
19,10,2011-01-05 05:25:45.145580+00:00,-97.61867369529584,461.77470830962346,4.296875,6,48.6464301140615,-126.82476581552552,4.296875,10,604759,0.4065520763397217,W08,S,1294205157.3486
20,10,2011-01-05 05:25:45.145580+00:00,-97.61867369529584,461.77470830962346,4.296875,6,48.6464301140615,-126.82476581552552,4.296875,10,581568,-0.5678009986877441,W09,S,1294205152.4232
21,10,2011-01-05 05:25:45.145580+00:00,-97.61867369529584,461.77470830962346,4.296875,6,48.6464301140615,-126.82476581552552,4.296875,10,405289,0.06786918640136719,W10,P,1294205149.6302
22,11,2011-01-05 09:29:58.041704+00:00,-92.04046376985035,551.8900317225485,24.609375,7,49.45739113241693,-126.76954962130573,24.609375,11,581223,-0.7565460205078125,W01,S,1294219834.3671
23,11,2011-01-05 09:29:58.041704+00:00,-92.04046376985035,551.8900317225485,24.609375,7,49.45739113241693,-126.76954962130573,24.609375,11,378252,-0.6876273155212402,W02,P,1294219815.983
24,11,2011-01-05 09:29:58.041704+00:00,-92.04046376985035,551.8900317225485,24.609375,7,49.45739113241693,-126.76954962130573,24.609375,11,618650,1.2260503768920898,W02,S,1294219831.543
25,11,2011-01-05 09:29:58.041704+00:00,-92.04046376985035,551.8900317225485,24.609375,7,49.45739113241693,-126.76954962130573,24.609375,11,607336,-0.23488926887512207,W03,S,1294219826.5879
26,11,2011-01-05 09:29:58.041704+00:00,-92.04046376985035,551.8900317225485,24.609375,7,49.45739113241693,-126.76954962130573,24.609375,11,366680,0.09117817878723145,W04,P,1294219812.8313
27,11,2011-01-05 09:29:58.041704+00:00,-92.04046376985035,551.8900317225485,24.609375,7,49.45739113241693,-126.76954962130573,24.609375,11,331944,0.6157557964324951,W09,P,1294219811.5232
28,11,2011-01-05 09:29:58.041704+00:00,-92.04046376985035,551.8900317225485,24.609375,7,49.45739113241693,-126.76954962130573,24.609375,11,640214,-0.2539212703704834,W10,S,1294219817.5302
29,12,2011-01-05 14:35:15.536295+00:00,-290.6247371157093,559.0420415172251,5.078125,6,49.45913364432415,-129.5092966387368,5.078125,12,618680,-0.08651614189147949,W02,S,1294238175.703
30,12,2011-01-05 14:35:15.536295+00:00,-290.6247371157093,559.0420415172251,5.078125,6,49.45913364432415,-129.5092966387368,5.078125,12,610283,-0.3720974922180176,W04,S,1294238166.5713
31,12,2011-01-05 14:35:15.536295+00:00,-290.6247371157093,559.0420415172251,5.078125,6,49.45913364432415,-129.5092966387368,5.078125,12,617476,0.6189243793487549,W07,S,1294238178.3033
32,12,2011-01-05 14:35:15.536295+00:00,-290.6247371157093,559.0420415172251,5.078125,6,49.45913364432415,-129.5092966387368,5.078125,12,359438,0.03300023078918457,W08,P,1294238149.3086
33,12,2011-01-05 14:35:15.536295+00:00,-290.6247371157093,559.0420415172251,5.078125,6,49.45913364432415,-129.5092966387368,5.078125,12,604789,0.20977544784545898,W08,S,1294238174.1886
34,12,2011-01-05 14:35:15.536295+00:00,-290.6247371157093,559.0420415172251,5.078125,6,49.45913364432415,-129.5092966387368,5.078125,12,581612,-0.40308594703674316,W09,S,1294238169.7632
35,13,2011-01-05 22:30:19.072613+00:00,-297.3185890262439,503.2563651187477,13.671875,6,48.95556447002127,-129.56015106641277,13.671875,13,366769,-0.051009178161621094,W04,P,1294266645.9313
36,13,2011-01-05 22:30:19.072613+00:00,-297.3185890262439,503.2563651187477,13.671875,6,48.95556447002127,-129.56015106641277,13.671875,13,610339,-0.5200631618499756,W04,S,1294266665.1713
37,13,2011-01-05 22:30:19.072613+00:00,-297.3185890262439,503.2563651187477,13.671875,6,48.95556447002127,-129.56015106641277,13.671875,13,359481,0.0037796497344970703,W08,P,1294266650.5286
38,13,2011-01-05 22:30:19.072613+00:00,-297.3185890262439,503.2563651187477,13.671875,6,48.95556447002127,-129.56015106641277,13.671875,13,604834,1.0348267555236816,W08,S,1294266674.5886
39,13,2011-01-05 22:30:19.072613+00:00,-297.3185890262439,503.2563651187477,13.671875,6,48.95556447002127,-129.56015106641277,13.671875,13,332032,0.1055762767791748,W09,P,1294266648.7032
