,CI YEAR,TSTRING,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LAT,LON,DEPTH,Md,Num P&S with weights > 0.1,max az gap,dist to nearest stn,tt RMS,ERH,ERZ,STRIKE,DIP,RAKE,PLATE DESIGNATION,TEMPLATE EVENT?,datetime
0,1.0,20120709135602.7,2012.0,7.0,9.0,13.0,56.0,2.72,48.5958,-124.8642,7.21,3.47,35.0,68.0,46.6,0.72,0.9,2.3,,,,Upper Plate,,2012-07-09 13:56:02+00:00
1,3.0,20140209143318.7,2014.0,2.0,9.0,14.0,33.0,18.66,47.8085,-123.7173,34.93,3.18,22.0,75.0,1.2,0.24,0.5,0.9,,,,Interface,T,2014-02-09 14:33:18+00:00
2,3.0,20140321185026.0,2014.0,3.0,21.0,18.0,50.0,25.98,48.1448,-124.618,27.49,2.99,19.0,99.0,17.0,0.25,0.7,1.5,,,,Interface,Catalog,2014-03-21 18:50:26+00:00
3,3.0,20140405024846.8,2014.0,4.0,5.0,2.0,48.0,46.76,48.5642,-125.114,8.96,2.64,18.0,138.0,30.0,0.44,1.0,1.9,,,,Upper Plate,T,2014-04-05 02:48:46+00:00
4,3.0,20140407054438.1,2014.0,4.0,7.0,5.0,44.0,38.05,48.4902,-125.2375,3.97,2.97,16.0,110.0,38.9,0.54,1.2,2.9,,,,Upper Plate,Catalog,2014-04-07 05:44:38+00:00
5,3.0,20140424032335.1,2014.0,4.0,24.0,3.0,23.0,35.11,49.5325,-127.4215,2.34,3.47,12.0,272.0,65.9,0.44,7.3,1.8,,,,Interface,Catalog,2014-04-24 03:23:35+00:00
6,3.0,20140424041858.1,2014.0,4.0,24.0,4.0,18.0,58.11,47.336,-123.7897,34.36,3.25,19.0,91.0,24.4,0.55,1.0,1.9,,,,Interface,T,2014-04-24 04:18:58+00:00
7,3.0,20140426093039.4,2014.0,4.0,26.0,9.0,30.0,39.43,49.6642,-127.5295,14.03,3.44,11.0,309.0,66.4,0.43,2.8,38.2,,,,Slab,,2014-04-26 09:30:39+00:00
8,3.0,20140521040416.5,2014.0,5.0,21.0,4.0,4.0,16.49,49.2055,-126.4132,3.53,3.01,17.0,96.0,21.9,0.36,1.0,0.6,250.57,81.5,0.78,Upper Plate,Catalog,2014-05-21 04:04:16+00:00
