,idx,time,x,y,z,picks,latitude,longitude,depth
55,55,2012-10-03 15:13:56.235407+00:00,-64.72032997745973,-458.3078444738235,46.484375,25,40.37163119261024,-126.26204739066515,46.484375
56,56,2012-10-03 17:54:56.319032+00:00,68.10439951876481,-446.34164034943626,1.171875,6,40.47911326612041,-124.69682989730934,1.171875
57,57,2012-10-03 20:37:09.607803+00:00,-118.86544263834107,-150.7763984770719,29.296875,16,43.13365667415204,-126.96089886266407,29.296875
58,58,2012-10-03 22:10:01.140333+00:00,127.3256164916038,-406.8531667389584,31.640625,8,40.827629374624834,-123.99060551651684,31.640625
59,59,2012-10-03 22:11:33.195483+00:00,123.09552956497242,-460.70108529870095,5.078125,16,40.34351515036563,-124.05123602446139,5.078125
60,60,2012-10-03 22:49:53.152896+00:00,140.86189465682412,431.9777423805858,2.734375,7,48.37037871981469,-123.59872325104953,2.734375
61,61,2012-10-03 22:53:43.941081+00:00,68.95041690409107,583.9485347603035,9.765625,13,49.74864872018104,-124.54326289361221,9.765625
62,62,2012-10-04 00:22:21.238223+00:00,109.55925139975209,-497.7963180843013,24.609375,18,40.011408431944226,-124.21681774828042,24.609375
63,63,2012-10-04 01:07:16.690806+00:00,189.08488562042157,412.8318157815662,33.984375,13,48.18577499054564,-122.9569762907536,33.984375
64,64,2012-10-04 01:36:51.901574+00:00,122.24951217964616,-458.3078444738235,47.265625,31,40.36518529164167,-124.0607320667684,47.265625
65,65,2012-10-04 03:42:10.420791+00:00,152.70613805139192,-381.72413807774524,42.578125,8,41.049468339205006,-123.6836745006909,42.578125
66,66,2012-10-04 03:44:45.081537+00:00,216.15744195086222,312.3157011367135,45.703125,12,47.27424958309814,-122.64317400451826,45.703125
67,67,2012-10-04 03:57:02.584806+00:00,78.25660814268005,-471.47066901064943,4.296875,6,40.25194593709416,-124.58019753431067,4.296875
68,68,2012-10-04 04:26:21.246074+00:00,29.18759979375635,-477.453771072843,13.671875,11,40.2012109182033,-125.15719227654785,13.671875
69,69,2012-10-04 04:50:52.753146+00:00,86.7167819959428,25.126802151420247,48.828125,6,44.72086962610113,-124.40548883928379,48.828125
70,70,2012-10-04 05:07:26.137557+00:00,80.79466029865887,13.160598027033023,49.609375,15,44.6138964234867,-124.48210988879255,49.609375
71,71,2012-10-04 06:01:29.272829+00:00,74.87253860137497,-465.4875669484559,42.578125,34,40.306131248759655,-124.61926938217898,42.578125
72,72,2012-10-04 08:01:49.818684+00:00,41.87786057365042,-457.11122406138475,47.265625,18,40.38386657490902,-125.0068199266852,47.265625
73,73,2012-10-04 09:11:30.447800+00:00,122.24951217964616,-460.70108529870095,30.078125,27,40.34363942489588,-124.06119017997457,30.078125
74,74,2012-10-04 10:01:45.749696+00:00,-22.419460711146183,472.6628364035023,33.203125,7,48.75155673903252,-125.80488153008744,33.203125
75,75,2012-10-04 10:31:40.042134+00:00,115.48137309703598,543.263440737387,19.140625,17,49.3758560930176,-123.90974656068911,19.140625
76,76,2012-10-04 13:19:34.824405+00:00,65.56634736278599,-441.55515869968133,48.046875,16,40.52241770572411,-124.72626400105695,48.046875
77,77,2012-10-04 13:39:59.784570+00:00,106.17518185844699,-487.02673437235273,20.703125,13,40.1088095451777,-124.25467942451945,20.703125
78,78,2012-10-04 14:00:56.498943+00:00,-152.70613805139192,-131.63047187805236,49.609375,12,43.29983464362091,-127.3819095156392,49.609375
79,79,2012-10-04 15:51:57.887529+00:00,-71.48846906006989,-441.55515869968133,34.765625,16,40.521928650340264,-126.34361493543473,34.765625
80,80,2012-10-04 15:57:08.682585+00:00,-137.477825115519,-134.0237127029298,49.609375,20,43.28123581654914,-127.19372706239129,49.609375
81,81,2012-10-04 16:38:29.773934+00:00,27.495565023103808,-465.4875669484559,23.828125,12,40.30903159638343,-125.17655219526614,23.828125
82,82,2012-10-04 17:00:19.155575+00:00,-141.70791204215038,-144.79329641487828,0.390625,8,43.18355909304279,-127.24305401861425,0.390625
83,83,2012-10-04 17:38:11.517940+00:00,84.17872983996398,-454.7179832365073,49.609375,32,40.40221869257281,-124.50839510659588,49.609375
84,84,2012-10-04 17:46:59.109979+00:00,136.63180773019275,-461.8977057111397,34.765625,11,40.33063818982255,-123.89223404185209,34.765625
85,85,2012-10-04 19:04:38.369750+00:00,178.08665961118004,439.1574648552181,27.734375,18,48.425492228235974,-123.09365366926414,27.734375
86,86,2012-10-04 19:15:15.232666+00:00,73.18050383072244,586.3417755851809,26.953125,8,49.769663027725876,-124.48412740661219,26.953125
87,87,2012-10-04 19:34:10.693373+00:00,178.08665961118004,435.5676036179019,26.171875,8,48.39323729124057,-123.09517586442816,26.171875
88,88,2012-10-04 19:37:05.580165+00:00,-9.729199931252115,-387.7072401399389,0.390625,8,41.00985067647147,-125.61565491714657,0.390625
89,89,2012-10-04 21:03:14.445351+00:00,71.48846906006989,581.555293935426,27.734375,10,49.72683848839976,-124.5084895469467,27.734375
90,90,2012-10-04 21:19:41.283070+00:00,96.86899061985804,-463.0943261235784,9.765625,15,40.325420933274756,-124.36020432555472,9.765625
91,91,2012-10-04 22:24:13.267009+00:00,52.87608658289193,-436.7686770499265,39.453125,34,40.56642476559051,-124.87560977807307,39.453125
92,92,2012-10-04 23:22:00.043455+00:00,27.495565023103808,-460.70108529870095,23.046875,10,40.35213644502001,-125.17634634554902,23.046875
93,93,2012-10-04 23:48:37.260023+00:00,-143.3999468128029,-128.04061064073616,23.828125,11,43.3339606794796,-127.26821434783174,23.828125
94,94,2012-10-05 02:05:10.375267+00:00,-149.3220685100868,-431.9821954001716,43.359375,14,40.59774265212828,-127.26406275288706,43.359375
95,95,2012-10-05 04:21:10.237052+00:00,178.9326769965063,433.17436279302444,28.515625,14,48.371494791495586,-123.08478016745572,28.515625
96,96,2012-10-05 05:31:48.861216+00:00,1.2690260779894065,-447.538260761875,48.828125,50,40.47112686489573,-125.48503579247674,48.828125
97,97,2012-10-05 07:47:09.828500+00:00,13.959286857883471,-457.11122406138475,37.890625,10,40.38480136413207,-125.33560407612836,37.890625
98,98,2012-10-05 07:52:27.461416+00:00,99.40704277583683,-463.0943261235784,32.421875,14,40.32512285307768,-124.33034650336774,32.421875
99,99,2012-10-05 08:00:12.139943+00:00,-16.497339013862284,-428.3923341628555,49.609375,15,40.643378504310846,-125.69503385374357,49.609375
100,100,2012-10-05 08:19:25.223491+00:00,-37.64777364701905,-442.75177911212006,45.703125,43,40.51337836778378,-125.94421598113662,45.703125
101,101,2012-10-05 08:40:50.756699+00:00,4.65309561929449,-453.52136282406855,37.890625,27,40.41723397526074,-125.44517504402647,37.890625
102,102,2012-10-05 09:13:37.052413+00:00,123.94154695029872,545.6566815622645,12.109375,9,49.39570425342488,-123.7925515894481,12.109375
103,103,2012-10-05 09:40:03.968245+00:00,94.33093846387922,-404.45992591408094,16.015625,7,40.85363031594067,-124.38129857654687,16.015625
104,104,2012-10-05 12:24:58.816676+00:00,26.649547637777534,-458.3078444738235,30.078125,16,40.37371620651708,-125.18620485609283,30.078125
105,105,2012-10-05 13:27:26.465247+00:00,14.805304243209742,-368.5613135409193,41.796875,18,41.1821727384582,-125.32354287110932,41.796875
106,106,2012-10-05 13:32:11.861965+00:00,-125.63358172095124,-269.2418193085054,33.203125,7,42.06650599303741,-127.01794728848353,33.203125
107,107,2012-10-05 14:12:03.030370+00:00,208.5432854829258,-520.5321059206369,14.453125,9,39.78820233016355,-123.06550480729582,14.453125
108,108,2012-10-05 14:47:56.135869+00:00,161.1663119046546,-466.6841873608946,35.546875,8,40.2831842250105,-123.60487622964061,35.546875
109,109,2012-10-05 15:42:55.335190+00:00,78.25660814268005,-455.914603648946,49.609375,36,40.39202101241385,-124.57829432345414,49.609375
110,110,2012-10-05 17:57:07.616379+00:00,61.336260436154646,-452.3247424116298,49.609375,55,40.42576386489617,-124.77721918596858,49.609375
111,111,2012-10-05 18:38:54.636795+00:00,37.64777364701905,-414.0328892135907,49.609375,25,40.77198976124544,-125.05406621418527,49.609375
112,112,2012-10-05 19:07:15.551653+00:00,-52.87608658289193,-297.96070920703465,34.765625,9,41.81622245791566,-126.13637953773821,34.765625
113,113,2012-10-05 19:15:02.434523+00:00,74.0265212160487,-447.538260761875,49.609375,53,40.467832005501336,-124.62713594659259,49.609375
114,114,2012-10-05 19:28:02.749518+00:00,-142.55392942747665,-420.01599127578436,46.484375,25,40.70664706072679,-127.18684999052819,46.484375
115,115,2012-10-05 19:40:47.610847+00:00,77.41059075735379,-490.61659560966893,0.390625,9,40.07961920073627,-124.59243920719229,0.390625
116,116,2012-10-05 20:00:55.069455+00:00,31.725651949735163,-467.88080777333323,15.234375,13,40.28732934298419,-125.12691049397827,15.234375
117,117,2012-10-05 20:04:05.193173+00:00,52.030069197565666,-429.5889545752941,39.453125,26,40.63112989374914,-124.88500727618036,39.453125
118,118,2012-10-05 20:32:10.021691+00:00,216.15744195086222,363.7703788715786,28.515625,26,47.73647080573496,-122.61796325046987,28.515625
119,119,2012-10-05 20:47:22.557567+00:00,203.46718117096816,353.0007951596301,49.609375,9,47.64383964361898,-122.7919784422427,49.609375
120,120,2012-10-05 20:51:20.471094+00:00,-209.38930286825206,-87.35551661781963,23.046875,27,43.684314759667075,-128.09686578224668,23.046875
121,121,2012-10-05 21:07:55.611186+00:00,71.48846906006989,585.1451551727422,31.640625,10,49.7591095746804,-124.50783160390696,31.640625
122,122,2012-10-05 21:13:35.135400+00:00,-132.40172080356143,-357.7917298289708,30.078125,7,41.268436001321035,-127.08008001807056,30.078125
123,123,2012-10-05 21:21:37.731652+00:00,76.56457337202752,-452.3247424116298,47.265625,25,40.42450283663838,-124.59778915976571,47.265625
124,124,2012-10-05 21:45:15.550963+00:00,91.7928863079004,-479.84701189772045,49.609375,31,40.175149312413936,-124.42231679358606,49.609375
125,125,2012-10-05 22:00:22.006310+00:00,140.86189465682412,431.9777423805858,4.296875,8,48.37037871981469,-123.59872325104953,4.296875
126,126,2012-10-05 22:40:46.114376+00:00,-115.48137309703598,-150.7763984770719,28.515625,8,43.134180081934254,-126.91932011937823,28.515625
127,127,2012-10-05 22:59:35.516132+00:00,-50.338034426913126,-150.7763984770719,0.390625,6,43.14131067168961,-126.11875332502973,0.390625
128,128,2012-10-05 23:02:34.060459+00:00,-75.71855598670123,-222.57362322339526,49.609375,20,42.49298026809034,-126.42105482581134,49.609375
129,129,2012-10-05 23:07:32.711307+00:00,-74.0265212160487,-224.96686404827267,49.609375,55,42.47160179999485,-126.4001662128361,49.609375
130,130,2012-10-05 23:16:47.215193+00:00,-65.56634736278599,-220.1803823985178,37.109375,15,42.51544865876154,-126.29784786847672,37.109375
131,131,2012-10-05 23:22:42.424889+00:00,85.8707646106165,-473.8639098355269,39.453125,11,40.229650329020316,-124.49103577762729,39.453125
132,132,2012-10-05 23:26:08.806512+00:00,-77.41059075735379,-215.39390074876292,35.546875,11,42.55743783652634,-126.4426054979001,35.546875
133,133,2012-10-05 23:31:14.569667+00:00,-75.71855598670123,-217.78714157364038,38.671875,22,42.536063811915035,-126.42168774348279,38.671875
134,134,2012-10-06 02:04:10.450572+00:00,102.79111231714191,-485.8301139599141,0.390625,10,40.12000386788296,-124.29417217023008,0.390625
135,135,2012-10-06 02:34:43.979456+00:00,-74.0265212160487,-174.7088067258464,18.359375,10,42.923966745998925,-126.40672449387755,18.359375
136,136,2012-10-06 02:59:45.631142+00:00,-74.0265212160487,-180.69190878803994,0.390625,7,42.87011569972957,-126.40593578365333,0.390625
137,137,2012-10-06 03:27:13.063613+00:00,76.56457337202752,-446.34164034943626,46.484375,21,40.47837692852552,-124.59706832296997,46.484375
138,138,2012-10-06 04:47:05.516924+00:00,-13.959286857883471,460.6966322791151,23.828125,9,48.64419827773241,-125.6894285840108,23.828125
139,139,2012-10-06 06:07:09.068612+00:00,83.33271245463771,-443.9483995245588,33.984375,12,40.49927487295854,-124.51694744539742,33.984375
140,140,2012-10-06 06:40:08.352953+00:00,26.649547637777534,-458.3078444738235,22.265625,9,40.37371620651708,-125.18620485609283,22.265625
141,141,2012-10-06 08:20:47.111387+00:00,95.17695584920548,-457.11122406138475,15.234375,17,40.379486765876614,-124.3792181692818,15.234375
142,142,2012-10-06 08:30:39.525062+00:00,-121.40349479431988,-425.999093337978,46.484375,10,40.656170961804634,-126.93550065151355,46.484375
143,143,2012-10-06 09:21:01.532001+00:00,31.725651949735163,-440.3585382872426,29.296875,19,40.53517742877385,-125.12553922360281,29.296875
144,144,2012-10-06 09:47:46.454690+00:00,-23.265478096472453,-325.48297869312523,45.703125,20,41.5698488559875,-125.77894106203888,45.703125
145,145,2012-10-06 10:09:46.959524+00:00,27.495565023103808,-458.3078444738235,28.515625,7,40.373688748167766,-125.17624325392721,28.515625
146,146,2012-10-06 10:11:56.881407+00:00,26.649547637777534,-461.8977057111397,16.015625,7,40.34138769032647,-125.18635469527995,16.015625
147,147,2012-10-06 10:14:20.746232+00:00,66.41236474811228,-458.3078444738235,30.859375,27,40.37149820508059,-124.71803153811513,30.859375
148,148,2012-10-06 11:18:03.381616+00:00,24.957512867124994,-459.5044648862622,19.921875,7,40.36299237741203,-125.2061749010586,19.921875
149,149,2012-10-06 11:34:02.731901+00:00,-74.87253860137497,-211.80403951144677,35.546875,12,42.59000028909825,-126.4121750761625,35.546875
150,150,2012-10-06 12:07:20.359641+00:00,139.1698598861716,-430.78557498773284,44.140625,31,40.61028332549941,-123.85556083219964,44.140625
151,151,2012-10-06 12:09:17.195108+00:00,17.343356399188554,-458.3078444738235,12.890625,8,40.37396161714507,-125.29578327588791,12.890625
152,152,2012-10-06 12:11:56.661095+00:00,25.803530252451264,-458.3078444738235,24.609375,7,40.373742806828,-125.19616647174577,24.609375
153,153,2012-10-06 12:18:49.179296+00:00,27.495565023103808,-454.7179832365073,28.515625,7,40.40601705139864,-125.17608840766042,28.515625
154,154,2012-10-06 12:35:21.412370+00:00,97.7150080051843,-440.3585382872426,18.359375,17,40.530028842286,-124.3467600586176,18.359375
155,155,2012-10-06 13:27:40.267630+00:00,-76.56457337202752,-218.98376198607906,0.390625,7,42.52520970244571,-126.43182448454183,0.390625
156,156,2012-10-06 14:06:45.544846+00:00,38.49379103234533,-471.47066901064943,33.203125,9,40.25471685171654,-125.04753570734182,33.203125
157,157,2012-10-06 14:11:16.708019+00:00,-70.64245167474363,-184.28177002535614,0.390625,7,42.83812465208909,-126.36407568135449,0.390625
158,158,2012-10-06 14:11:51.203302+00:00,62.18227782148092,-448.7348811743136,41.015625,30,40.45802699056788,-124.76689946777415,41.015625
159,159,2012-10-06 17:54:06.865158+00:00,108.71323401442582,436.76422403034064,49.609375,11,48.41976159485986,-124.03123995578221,49.609375
160,160,2012-10-06 18:12:12.363173+00:00,119.71146002366733,-454.7179832365073,31.640625,8,40.39787231481824,-124.08993057501598,31.640625
161,161,2012-10-06 20:04:32.960757+00:00,-71.48846906006989,-223.77024363583394,29.296875,9,42.482611129545376,-126.36945599225116,29.296875
162,162,2012-10-06 20:05:15.734740+00:00,165.39639883128598,414.0284361940048,29.296875,12,48.203133067841186,-123.274832469787,29.296875
163,163,2012-10-06 20:16:05.420748+00:00,76.56457337202752,-449.93150158675235,19.140625,11,40.44605253511427,-124.5975010585732,19.140625
164,164,2012-10-06 20:59:27.555321+00:00,66.41236474811228,-445.1450199369975,44.921875,32,40.490025289095534,-124.71665738104709,44.921875
165,165,2012-10-06 23:24:14.836308+00:00,20.727425940493642,-453.52136282406855,44.140625,34,40.4169890500995,-125.25578074059898,44.140625
166,166,2012-10-06 23:42:18.546486+00:00,154.39817282204444,-356.59510941653207,49.609375,32,41.2753039398821,-123.65723256682097,49.609375
167,167,2012-10-06 23:57:52.186047+00:00,-76.56457337202752,-220.1803823985178,14.453125,10,42.51443885809066,-126.43166444419401,14.453125
168,168,2012-10-06 23:59:06.975457+00:00,-72.33448644539615,-183.0851496129174,2.734375,7,42.84873698082241,-126.38492343878718,2.734375
169,169,2012-10-07 00:59:33.141925+00:00,74.87253860137497,-399.6734442643261,49.609375,47,40.898733619665904,-124.61145613853874,49.609375
170,170,2012-10-07 01:41:37.652156+00:00,34.26370410571397,-448.7348811743136,16.796875,8,40.45964583710013,-125.09603572031739,16.796875
171,171,2012-10-07 02:08:02.408891+00:00,-76.56457337202752,-218.98376198607906,17.578125,10,42.52520970244571,-126.43182448454183,17.578125
172,172,2012-10-07 02:14:29.514156+00:00,-178.9326769965063,-134.0237127029298,37.890625,7,43.2725365277564,-127.70412304515094,37.890625
173,173,2012-10-07 02:24:55.376042+00:00,96.86899061985804,-455.914603648946,32.421875,12,40.39006610019866,-124.359115084479,32.421875
174,174,2012-10-07 02:40:15.518322+00:00,-73.18050383072244,-226.1634844607114,32.421875,11,42.460911058858336,-126.38972726087005,32.421875
175,175,2012-10-07 03:16:18.707812+00:00,8.037165160599574,-449.93150158675235,40.234375,16,40.44953672591228,-125.40525702773739,40.234375
176,176,2012-10-07 04:41:05.156752+00:00,60.490243050828376,-459.5044648862622,0.390625,8,40.36117316744376,-124.78786927180684,0.390625
177,177,2012-10-07 04:57:15.441717+00:00,83.33271245463771,-463.0943261235784,16.796875,15,40.326880560906034,-124.51945319272903,16.796875
178,178,2012-10-07 05:29:30.933456+00:00,83.33271245463771,-471.47066901064943,10.546875,10,40.25145638797779,-124.52054267186672,10.546875
179,179,2012-10-07 06:12:31.395250+00:00,-74.0265212160487,-440.3585382872426,39.453125,18,40.53248088249988,-126.37370243085178,39.453125
180,180,2012-10-07 06:52:39.716103+00:00,20.727425940493642,-458.3078444738235,21.484375,9,40.373884389708024,-125.25593642492183,21.484375
181,181,2012-10-07 07:52:15.927900+00:00,118.0194252530148,-447.538260761875,49.609375,42,40.46275170791039,-124.10852342398161,49.609375
182,182,2012-10-07 07:54:27.007975+00:00,116.32739048236225,-442.75177911212006,12.109375,10,40.50608211587137,-124.12758989079158,12.109375
183,183,2012-10-07 07:55:20.006573+00:00,136.63180773019275,-459.5044648862622,23.828125,11,40.352182411250766,-123.89172238177828,23.828125
184,184,2012-10-07 07:58:35.029015+00:00,134.09375557421396,-463.0943261235784,28.515625,23,40.320277087790004,-123.92233971301627,28.515625
185,185,2012-10-07 07:59:03.033679+00:00,117.17340786768854,-449.93150158675235,14.453125,11,40.44132530375454,-124.11893665488493,14.453125
186,186,2012-10-07 08:05:34.843695+00:00,-75.71855598670123,-209.4107986865693,35.546875,10,42.61145921288596,-126.42279869712964,35.546875
187,187,2012-10-07 08:14:48.902652+00:00,119.71146002366733,-442.75177911212006,12.109375,10,40.50560113526184,-124.08767658605372,12.109375
188,188,2012-10-07 10:01:53.080765+00:00,-96.02297323453175,-425.999093337978,33.203125,18,40.65951169136131,-126.63545944349374,33.203125
189,189,2012-10-07 10:14:18.789406+00:00,-74.0265212160487,-187.87163126267228,0.390625,6,42.80549375768739,-126.4049921910553,0.390625
190,190,2012-10-07 10:28:39.699410+00:00,63.028295206807186,-431.9821954001716,0.390625,6,40.60881463403411,-124.75525772325095,0.390625
191,191,2012-10-07 10:38:04.153115+00:00,68.10439951876481,-448.7348811743136,41.796875,19,40.45756313407025,-124.69708659162839,41.796875
192,192,2012-10-07 10:58:03.445997+00:00,-7.191147775273303,-473.8639098355269,29.296875,7,40.23401743636869,-125.58450069673432,29.296875
193,193,2012-10-07 12:59:58.248262+00:00,96.86899061985804,-485.8301139599141,4.296875,33,40.12070629795173,-124.36363042515174,4.296875
194,194,2012-10-07 13:11:03.369063+00:00,84.17872983996398,-406.8531667389584,49.609375,44,40.833187471811875,-124.50200177284613,49.609375
195,195,2012-10-07 13:11:07.237027+00:00,143.3999468128029,-488.22335478479147,49.609375,15,40.09252132905091,-123.81849290780453,49.609375
196,196,2012-10-07 13:11:20.079139+00:00,85.8707646106165,-488.22335478479147,0.390625,12,40.100350063735625,-124.49294841351683,0.390625
197,197,2012-10-07 13:39:49.845681+00:00,-99.40704277583683,-162.7426026014591,14.453125,11,43.02877238907497,-126.71966825875312,14.453125
198,198,2012-10-07 13:46:14.421320+00:00,103.6371297024682,-487.02673437235273,22.265625,24,40.10912576443168,-124.2844416361225,22.265625
