,idx,time,x,y,z,picks,latitude,longitude,depth,event_idx,pick_idx,residual,station,phase,time_pick
0,1,2011-03-01 17:07:07.540138+00:00,59.68684620226659,375.95059077350425,31.640625,6,47.879445323665706,-124.70203479850177,31.640625,1,397897,0.3023240566253662,FORK,P,1298999233.59
1,1,2011-03-01 17:07:07.540138+00:00,59.68684620226659,375.95059077350425,31.640625,6,47.879445323665706,-124.70203479850177,31.640625,1,681872,0.09502363204956055,FORK,S,1298999237.59
2,1,2011-03-01 17:07:07.540138+00:00,59.68684620226659,375.95059077350425,31.640625,6,47.879445323665706,-124.70203479850177,31.640625,1,378019,-0.10403609275817871,OFR,P,1298999234.091
3,1,2011-03-01 17:07:07.540138+00:00,59.68684620226659,375.95059077350425,31.640625,6,47.879445323665706,-124.70203479850177,31.640625,1,665801,-0.19511842727661133,OFR,S,1298999238.871
4,1,2011-03-01 17:07:07.540138+00:00,59.68684620226659,375.95059077350425,31.640625,6,47.879445323665706,-124.70203479850177,31.640625,1,357083,0.29366350173950195,OZB,P,1298999247.625
5,1,2011-03-01 17:07:07.540138+00:00,59.68684620226659,375.95059077350425,31.640625,6,47.879445323665706,-124.70203479850177,31.640625,1,649776,-0.3918569087982178,OZB,S,1298999261.425
6,2,2011-03-20 04:20:39.627115+00:00,-142.24435309885965,664.8917864784388,49.609375,6,50.463056812859804,-127.50338396063152,49.609375,2,385699,0.8391411304473877,FORK,P,1300594887.515
7,2,2011-03-20 04:20:39.627115+00:00,-142.24435309885965,664.8917864784388,49.609375,6,50.463056812859804,-127.50338396063152,49.609375,2,671183,-1.0777406692504883,FORK,S,1300594920.04
8,2,2011-03-20 04:20:39.627115+00:00,-142.24435309885965,664.8917864784388,49.609375,6,50.463056812859804,-127.50338396063152,49.609375,2,396711,-0.07713484764099121,OFR,P,1300594887.729
9,2,2011-03-20 04:20:39.627115+00:00,-142.24435309885965,664.8917864784388,49.609375,6,50.463056812859804,-127.50338396063152,49.609375,2,680803,0.1940162181854248,OFR,S,1300594923.269
10,2,2011-03-20 04:20:39.627115+00:00,-142.24435309885965,664.8917864784388,49.609375,6,50.463056812859804,-127.50338396063152,49.609375,2,351395,-0.8952791690826416,OZB,P,1300594869.625
11,2,2011-03-20 04:20:39.627115+00:00,-142.24435309885965,664.8917864784388,49.609375,6,50.463056812859804,-127.50338396063152,49.609375,2,645078,1.0169973373413086,OZB,S,1300594894.15
12,3,2011-03-21 16:57:21.730601+00:00,170.13540272608702,354.4945613894745,49.609375,6,47.666875826588594,-123.23463018711563,49.609375,3,409168,-0.7938168048858643,FORK,P,1300726657.59
13,3,2011-03-21 16:57:21.730601+00:00,170.13540272608702,354.4945613894745,49.609375,6,47.666875826588594,-123.23463018711563,49.609375,3,692726,-0.5346271991729736,FORK,S,1300726670.04
14,3,2011-03-21 16:57:21.730601+00:00,170.13540272608702,354.4945613894745,49.609375,6,47.666875826588594,-123.23463018711563,49.609375,3,391130,0.05143165588378906,OFR,P,1300726656.989
15,3,2011-03-21 16:57:21.730601+00:00,170.13540272608702,354.4945613894745,49.609375,6,47.666875826588594,-123.23463018711563,49.609375,3,675872,0.8398003578186035,OFR,S,1300726668.909
16,3,2011-03-21 16:57:21.730601+00:00,170.13540272608702,354.4945613894745,49.609375,6,47.666875826588594,-123.23463018711563,49.609375,3,392133,0.6320054531097412,OZB,P,1300726673.275
17,3,2011-03-21 16:57:21.730601+00:00,170.13540272608702,354.4945613894745,49.609375,6,47.666875826588594,-123.23463018711563,49.609375,3,676671,-0.1947944164276123,OZB,S,1300726695.075
18,4,2011-04-23 20:03:08.498333+00:00,61.91813017244478,375.95059077350425,32.421875,6,47.87923415283243,-124.67220748594265,32.421875,4,405210,0.2133934497833252,FORK,P,1303588994.44
19,4,2011-04-23 20:03:08.498333+00:00,61.91813017244478,375.95059077350425,32.421875,6,47.87923415283243,-124.67220748594265,32.421875,4,688829,0.12019562721252441,FORK,S,1303588998.54
20,4,2011-04-23 20:03:08.498333+00:00,61.91813017244478,375.95059077350425,32.421875,6,47.87923415283243,-124.67220748594265,32.421875,4,362188,-0.03777337074279785,OFR,P,1303588994.991
21,4,2011-04-23 20:03:08.498333+00:00,61.91813017244478,375.95059077350425,32.421875,6,47.87923415283243,-124.67220748594265,32.421875,4,653254,-0.17774558067321777,OFR,S,1303588999.631
22,4,2011-04-23 20:03:08.498333+00:00,61.91813017244478,375.95059077350425,32.421875,6,47.87923415283243,-124.67220748594265,32.421875,4,348922,0.2469327449798584,OZB,P,1303589008.675
23,4,2011-04-23 20:03:08.498333+00:00,61.91813017244478,375.95059077350425,32.421875,6,47.87923415283243,-124.67220748594265,32.421875,4,643394,-0.3650023937225342,OZB,S,1303589022.65
24,6,2011-05-21 11:06:10.027406+00:00,189.10131647260164,453.1922965560115,16.796875,7,48.54837183446571,-122.9386253403274,16.796875,6,410652,-0.9417941570281982,BMSB,P,1305975992.5
25,6,2011-05-21 11:06:10.027406+00:00,189.10131647260164,453.1922965560115,16.796875,7,48.54837183446571,-122.9386253403274,16.796875,6,694315,-0.6822733879089355,BMSB,S,1305976009.9
26,6,2011-05-21 11:06:10.027406+00:00,189.10131647260164,453.1922965560115,16.796875,7,48.54837183446571,-122.9386253403274,16.796875,6,393746,0.18480348587036133,FORK,P,1305975990.29
27,6,2011-05-21 11:06:10.027406+00:00,189.10131647260164,453.1922965560115,16.796875,7,48.54837183446571,-122.9386253403274,16.796875,6,677860,1.062030553817749,FORK,S,1305976005.865
28,6,2011-05-21 11:06:10.027406+00:00,189.10131647260164,453.1922965560115,16.796875,7,48.54837183446571,-122.9386253403274,16.796875,6,659310,-1.0630500316619873,OFR,S,1305976001.598
29,6,2011-05-21 11:06:10.027406+00:00,189.10131647260164,453.1922965560115,16.796875,7,48.54837183446571,-122.9386253403274,16.796875,6,391991,0.7881979942321777,OZB,P,1305975997.95
30,6,2011-05-21 11:06:10.027406+00:00,189.10131647260164,453.1922965560115,16.796875,7,48.54837183446571,-122.9386253403274,16.796875,6,676543,0.6520841121673584,OZB,S,1305976017.675
31,8,2011-06-03 18:29:35.022335+00:00,81.99968590404849,434.59707108985236,4.296875,6,48.4043166996169,-124.3924925317603,4.296875,8,350069,-0.10153913497924805,BMSB,P,1307125788.325
32,8,2011-06-03 18:29:35.022335+00:00,81.99968590404849,434.59707108985236,4.296875,6,48.4043166996169,-124.3924925317603,4.296875,8,644068,-0.11405539512634277,BMSB,S,1307125798.125
33,8,2011-06-03 18:29:35.022335+00:00,81.99968590404849,434.59707108985236,4.296875,6,48.4043166996169,-124.3924925317603,4.296875,8,396016,-0.18058323860168457,FORK,P,1307125785.69
34,8,2011-06-03 18:29:35.022335+00:00,81.99968590404849,434.59707108985236,4.296875,6,48.4043166996169,-124.3924925317603,4.296875,8,680194,0.10313725471496582,FORK,S,1307125793.915
35,8,2011-06-03 18:29:35.022335+00:00,81.99968590404849,434.59707108985236,4.296875,6,48.4043166996169,-124.3924925317603,4.296875,8,693577,0.043550729751586914,OFR,S,1307125793.886
36,8,2011-06-03 18:29:35.022335+00:00,81.99968590404849,434.59707108985236,4.296875,6,48.4043166996169,-124.3924925317603,4.296875,8,407197,0.24948978424072266,OZB,P,1307125792.475
37,9,2011-06-06 04:06:42.542511+00:00,50.76171032155383,374.5201888145689,16.015625,6,47.86734870290581,-124.82151523118307,16.015625,9,348924,-0.13117098808288574,FORK,P,1307333207.865
38,9,2011-06-06 04:06:42.542511+00:00,50.76171032155383,374.5201888145689,16.015625,6,47.86734870290581,-124.82151523118307,16.015625,9,643396,0.05166268348693848,FORK,S,1307333212.04
39,9,2011-06-06 04:06:42.542511+00:00,50.76171032155383,374.5201888145689,16.015625,6,47.86734870290581,-124.82151523118307,16.015625,9,372418,0.027616024017333984,OFR,P,1307333209.535
40,9,2011-06-06 04:06:42.542511+00:00,50.76171032155383,374.5201888145689,16.015625,6,47.86734870290581,-124.82151523118307,16.015625,9,661665,0.029616832733154297,OFR,S,1307333214.635
41,9,2011-06-06 04:06:42.542511+00:00,50.76171032155383,374.5201888145689,16.015625,6,47.86734870290581,-124.82151523118307,16.015625,9,352822,0.16654491424560547,OZB,P,1307333222.125
42,9,2011-06-06 04:06:42.542511+00:00,50.76171032155383,374.5201888145689,16.015625,6,47.86734870290581,-124.82151523118307,16.015625,9,646040,-0.14426970481872559,OZB,S,1307333236.025
43,10,2011-06-13 08:52:29.304203+00:00,48.530426351375645,428.875463254111,1.171875,8,48.356328789935596,-124.84515531618784,1.171875,10,404913,0.0408017635345459,BMSB,P,1307955161.725
44,10,2011-06-13 08:52:29.304203+00:00,48.530426351375645,428.875463254111,1.171875,8,48.356328789935596,-124.84515531618784,1.171875,10,688466,-0.6219415664672852,BMSB,S,1307955170.125
45,10,2011-06-13 08:52:29.304203+00:00,48.530426351375645,428.875463254111,1.171875,8,48.356328789935596,-124.84515531618784,1.171875,10,369056,-0.23116159439086914,FORK,P,1307955160.49
46,10,2011-06-13 08:52:29.304203+00:00,48.530426351375645,428.875463254111,1.171875,8,48.356328789935596,-124.84515531618784,1.171875,10,658714,-0.41376614570617676,FORK,S,1307955168.665
47,10,2011-06-13 08:52:29.304203+00:00,48.530426351375645,428.875463254111,1.171875,8,48.356328789935596,-124.84515531618784,1.171875,10,387595,0.22932672500610352,OFR,P,1307955161.976
