,Unnamed: 0,idx,time,x,y,z,picks,latitude,longitude,depth,event_idx,pick_idx,residual,station,phase,time_pick,datetime
26,895,187,2014-04-26 09:30:39.549858+00:00,-144.47563706903782,579.0676689423195,31.640625,7,49.69140341681732,-127.5023997526472,31.640625,187,264767,0.8788330554962158,BFSB,P,1398504667.93,2014-04-26 09:30:39.549858+00:00
27,935,196,2014-05-12 10:04:45.213455+00:00,-54.10863627682111,531.8644042974539,25.390625,8,49.28190674464639,-126.24368320034876,25.390625,196,153702,0.1590631008148193,BFSB,P,1399889100.13,2014-05-12 10:04:45.213455+00:00
28,949,200,2014-05-13 17:55:37.106956+00:00,-143.35999508394872,574.7764630655137,42.578125,6,49.65311077334773,-127.48537627442025,42.578125,200,127632,-0.1831610202789306,M01C,P,1400003750.209433,2014-05-13 17:55:37.106956+00:00
29,967,205,2014-05-21 04:04:16.754388+00:00,-71.95890803824663,531.8644042974539,37.890625,9,49.280067452227016,-126.4889883574332,37.890625,205,134151,0.2365832328796386,BFSB,P,1400645073.95,2014-05-21 04:04:16.754388+00:00
30,976,206,2014-05-21 09:08:47.900733+00:00,-136.66614317341416,556.1812375993544,16.796875,6,49.487561847951376,-127.38627606472517,16.796875,206,146415,0.0843286514282226,M01C,P,1400663338.403741,2014-05-21 09:08:47.900733+00:00
31,1032,219,2014-08-23 23:40:12.127189+00:00,10.598598858346405,467.4963161453647,0.390625,6,48.70541040388612,-125.35600188132464,0.390625,219,276006,0.6703760623931885,BFSB,P,1408837219.58,2014-08-23 23:40:12.127189+00:00
32,1098,240,2014-11-23 18:15:48.691207+00:00,39.60529047066289,363.0769731430863,3.515625,6,47.76521853792017,-124.97167033894122,3.515625,240,271652,-0.1691770553588867,BFSB,P,1416766567.92,2014-11-23 18:15:48.691207+00:00
33,1116,247,2015-01-08 02:02:53.591673+00:00,-29.56451260486102,501.8259631598123,35.546875,6,49.01349297372138,-125.90415212304885,35.546875,247,323927,-0.0333325862884521,BFSB,P,1420682584.34,2015-01-08 02:02:53.591673+00:00
34,1154,258,2015-02-13 09:30:53.262359+00:00,10.598598858346405,460.3443063506881,26.953125,7,48.6410959402058,-125.35618504182357,26.953125,258,310923,-0.0358669757843017,BFSB,P,1423819859.82,2015-02-13 09:30:53.262359+00:00
35,1241,281,2015-04-12 14:45:08.344976+00:00,38.48964848557379,468.9267181043,33.984375,6,48.71717599827312,-124.97693666437624,33.984375,281,320327,0.0466361045837402,BFSB,P,1428849914.72,2015-04-12 14:45:08.344976+00:00
36,1265,285,2015-04-21 06:51:35.291956+00:00,-29.56451260486102,547.5988258457427,16.015625,7,49.42505734372224,-125.90752208330842,16.015625,285,282598,-0.037449836730957,BFSB,P,1429599108.94,2015-04-21 06:51:35.291956+00:00
37,1653,384,2015-10-07 07:15:02.456635+00:00,-27.33322863468283,498.9651592419417,12.890625,6,48.98787192336628,-125.87345840134984,12.890625,384,332198,-0.0354135036468505,BFSB,P,1444202112.6,2015-10-07 07:15:02.456635+00:00
