,idx,time,x,y,z,picks,latitude,longitude,depth
26,26,2011-08-12 06:02:07.961653+00:00,235.9582798463436,606.2453061620907,1.171875,7,49.90651578579578,-122.21495396092638,1.171875
27,27,2011-08-18 09:57:24.478730+00:00,50.76171032155383,464.6355122274941,37.890625,8,48.677712426087545,-124.810700962714,37.890625
29,29,2011-08-31 03:53:11.139712+00:00,73.07455002333573,370.228982937763,19.921875,6,47.8266104615483,-124.52404235909405,19.921875
30,30,2011-09-06 02:20:44.632886+00:00,194.67952639804713,368.79858097882766,12.109375,6,47.78847964427275,-122.9017585976987,12.109375
31,31,2011-09-07 04:38:06.729363+00:00,23.986302679415548,383.1026005681808,5.859375,6,47.946092464874624,-125.17891122520349,5.859375
33,33,2011-09-21 04:36:58.058174+00:00,-280.5839592499074,541.8772180100015,2.734375,6,49.30986364119366,-129.3590206437553,2.734375
37,37,2011-10-08 15:08:30.752488+00:00,8.367314888168213,385.9634044860514,9.765625,6,47.972215702729955,-125.38793586043651,9.765625
40,40,2011-10-16 03:20:23.542344+00:00,44.067858411019266,380.24179665031016,25.390625,8,47.91929854884661,-124.91039664029823,25.390625
41,41,2011-10-21 10:58:58.082807+00:00,97.61867369529584,375.95059077350425,41.796875,8,47.874801968934264,-124.19502634621944,41.796875
43,43,2011-10-27 10:26:06.596298+00:00,243.7677737419673,516.1299827491656,14.453125,6,49.094538054323266,-122.16196607380324,14.453125
44,44,2011-10-27 13:12:09.630893+00:00,-227.03314396563087,500.39556120087695,49.609375,11,48.95965818811633,-128.60044550608634,49.609375
46,46,2011-11-02 11:26:48.532104+00:00,71.95890803824663,408.8498358290165,1.171875,6,48.174026933484974,-124.53246762289308,1.171875
47,47,2011-11-16 20:10:53.735320+00:00,31.795796575039205,478.9395318168472,24.609375,6,48.80758959628486,-125.06712816116084,24.609375
48,48,2011-11-19 07:40:09.880206+00:00,48.530426351375645,418.8626495415638,49.609375,8,48.266288444220024,-124.84630640270096,49.609375
49,49,2011-11-20 10:35:26.432618+00:00,114.35330347163226,403.1282279932753,16.015625,6,48.11637920846924,-123.96415754622207,16.015625
50,50,2011-11-22 15:41:28.911611+00:00,36.25836451539559,503.2563651187477,3.515625,6,49.02599787521144,-125.00421725875887,3.515625
51,51,2011-11-29 00:29:35.067483+00:00,-56.339920246999306,490.38274748832976,0.390625,7,48.908741528998405,-126.26856769064935,0.390625
52,52,2011-12-05 14:39:02.869818+00:00,111.00637751636496,375.95059077350425,37.890625,7,47.872628819345145,-124.0161168655359,37.890625
55,55,2011-12-29 12:25:42.087227+00:00,59.68684620226659,467.4963161453647,7.421875,8,48.70264677775917,-124.68910427858583,7.421875
56,56,2012-01-01 08:42:00.270869+00:00,63.03377215753386,417.43224758262846,49.609375,6,48.252149631365434,-124.65118238015936,49.609375
57,57,2012-01-02 04:53:28.202343+00:00,-285.0465271902638,520.4211886259715,0.390625,8,49.115324109377944,-129.40503337571516,0.390625
58,58,2012-01-08 13:01:06.696573+00:00,-262.73368748848185,467.4963161453647,24.609375,6,48.65027288651326,-129.06603456709203,24.609375
59,59,2012-01-19 18:47:48.615175+00:00,89.80917979967215,360.2161692252157,3.515625,6,47.73445821372577,-124.30265584127174,3.515625
60,60,2012-01-21 14:32:25.298449+00:00,182.40746456206705,416.0018456236932,12.109375,6,48.21620863830714,-123.04533340866543,12.109375
61,61,2012-02-04 12:27:05.616668+00:00,-208.06723021911625,467.4963161453647,49.609375,6,48.6708480164119,-128.32512140370986,49.609375
62,62,2012-02-04 14:46:23.533707+00:00,-214.7610821296508,477.50912985791183,5.078125,7,48.75850736173595,-128.42109468626614,5.078125
63,63,2012-02-04 20:05:27.150190+00:00,-214.7610821296508,490.38274748832976,49.609375,10,48.874119920192435,-128.42782547555157,49.609375
64,64,2012-02-04 20:08:51.812829+00:00,-215.8767241147399,490.38274748832976,49.609375,11,48.87373293247696,-128.4430140326554,49.609375
65,65,2012-02-04 20:14:42.812907+00:00,-201.37337830858166,500.39556120087695,49.609375,7,48.968540803096026,-128.25047610118068,49.609375
68,68,2012-02-04 20:39:50.736004+00:00,-206.95158823402716,483.23073769365317,49.609375,7,48.81253809101756,-128.31788755314452,49.609375
69,69,2012-02-04 21:11:00.714095+00:00,-219.22365007000718,488.9523455293944,49.609375,6,48.85971499045665,-128.4878122596847,49.609375
71,71,2012-02-04 21:23:27.681002+00:00,-209.18287220420535,467.4963161453647,49.609375,6,48.670475707290585,-128.3402501410314,49.609375
72,72,2012-02-04 21:55:27.855259+00:00,-203.60466227875986,467.4963161453647,49.609375,6,48.67231740438605,-128.26460338535927,49.609375
73,73,2012-02-04 22:30:06.354955+00:00,-212.52979815947265,483.23073769365317,49.609375,7,48.81065735035511,-128.39374149841854,49.609375
74,74,2012-02-04 22:35:35.531764+00:00,-202.48902029367076,466.0659141864293,49.609375,6,48.65983166236826,-128.2487737579104,49.609375
75,75,2012-02-04 22:52:38.750568+00:00,-211.41415617438355,481.8003357347179,49.609375,6,48.798191094938524,-128.3778355958479,49.609375
76,76,2012-02-04 23:08:51.190126+00:00,-210.29851418929445,478.9395318168472,49.609375,7,48.77287583237654,-128.36120677814765,49.609375
77,77,2012-02-04 23:14:57.568455+00:00,-214.7610821296508,484.66113965258853,49.609375,7,48.82273693416947,-128.42482872416275,49.609375
78,78,2012-02-04 23:54:01.478933+00:00,-204.72030426384896,466.0659141864293,49.609375,6,48.65910523485283,-128.27902631017344,49.609375
79,79,2012-02-05 02:12:44.583404+00:00,-208.06723021911625,460.3443063506881,49.609375,6,48.606611130188035,-128.32153374486842,49.609375
80,80,2012-02-05 03:42:36.317823+00:00,-214.7610821296508,476.0787278989766,5.859375,6,48.74566133532564,-128.42034946074398,5.859375
82,82,2012-02-05 10:51:23.261640+00:00,-210.29851418929445,500.39556120087695,49.609375,6,48.9655714898487,-128.37222392830597,49.609375
83,83,2012-02-05 14:36:38.585694+00:00,-109.89073553127587,320.1649143750268,17.578125,6,47.3712374968636,-126.95498744071027,17.578125
84,84,2012-02-09 01:57:55.202851+00:00,-169.01976074099792,560.4724434761605,49.609375,6,49.517973199841414,-127.83430476177881,49.609375
85,85,2012-02-14 03:15:12.586344+00:00,-201.37337830858166,497.53475728300634,49.609375,7,48.942845860218114,-128.249062734919,49.609375
87,87,2012-02-14 22:54:31.683670+00:00,-285.0465271902638,606.2453061620907,5.859375,6,49.885166932122814,-129.46687696288728,5.859375
88,88,2012-02-14 23:30:22.620307+00:00,58.57120421717749,423.1538554183698,6.640625,7,48.3040278985426,-124.71047710825303,6.640625
89,89,2012-02-16 06:37:28.654122+00:00,-203.60466227875986,497.53475728300634,49.609375,10,48.942116222079115,-128.27948596268183,49.609375
91,91,2012-02-16 07:11:54.542212+00:00,-198.02645235331437,506.1171690366183,49.609375,6,49.021012595857684,-128.20760145496578,49.609375
92,92,2012-02-16 07:18:28.940312+00:00,-196.91081036822527,504.68676707768304,49.609375,7,49.0085214024197,-128.19167175469448,49.609375
94,94,2012-02-16 08:29:35.027121+00:00,-203.60466227875986,501.8259631598123,49.609375,6,48.98065759662332,-128.28163016093657,49.609375
95,95,2012-02-16 08:47:26.463455+00:00,-203.60466227875986,501.8259631598123,49.609375,8,48.98065759662332,-128.28163016093657,49.609375
99,99,2012-02-20 04:40:13.744430+00:00,-36.25836451539559,498.9651592419417,49.609375,6,48.987412763745056,-125.99539981631119,49.609375
100,100,2012-02-21 16:11:21.791141+00:00,-81.99968590404849,584.789276778061,16.796875,8,49.75456963545869,-126.6379473184277,16.796875
103,103,2012-03-18 18:48:46.576363+00:00,206.95158823402716,308.72169870354423,49.609375,7,47.24492665670871,-122.76636064761671,49.609375
104,104,2012-03-25 11:19:18.396240+00:00,71.95890803824663,368.79858097882766,31.640625,6,47.81387311732796,-124.53917768368368,31.640625
105,105,2012-03-27 21:05:52.549067+00:00,71.95890803824663,371.65938489669827,6.640625,6,47.83959916604331,-124.53870273492285,6.640625
106,106,2012-03-31 08:45:39.562156+00:00,-268.3118974139274,506.1171690366183,1.953125,8,48.994489229579635,-129.1668179747257,1.953125
107,107,2012-04-28 15:16:01.120286+00:00,-183.52310654715615,524.7123945027776,49.609375,6,49.19253803685279,-128.01794958738768,49.609375
110,110,2012-05-13 10:09:26.208281+00:00,-179.06053860679975,551.8900317225485,49.609375,7,49.43799853427598,-127.96896319972163,49.609375
111,111,2012-05-26 14:32:30.358106+00:00,99.84995766547401,590.5108846138022,1.171875,6,49.803299002089624,-124.11293845034655,1.171875
112,112,2012-05-28 07:26:28.367033+00:00,5.020388932900929,446.0402867613349,49.609375,7,48.512534169549646,-125.4320496434992,49.609375
113,113,2012-05-30 02:11:34.879750+00:00,-279.4683172648184,514.6995807902302,1.171875,6,49.066548413790585,-129.32484312980932,1.171875
114,114,2012-06-01 01:49:43.222029+00:00,-278.3526752797292,514.6995807902302,1.953125,7,49.067052960810955,-129.30960972863332,1.953125
115,115,2012-06-01 04:12:15.918349+00:00,-269.42753939901644,514.6995807902302,0.390625,8,49.07101708126816,-129.1877273970789,0.390625
116,116,2012-06-02 14:47:21.695764+00:00,194.67952639804713,473.21792398110597,12.109375,6,48.726557492175175,-122.85375229020957,12.109375
118,118,2012-06-12 23:24:48.932767+00:00,-161.21026684537424,556.1812375993544,49.609375,8,49.48154424293193,-127.7247874580133,49.609375
119,119,2012-06-16 06:57:24.963881+00:00,-132.20357523305776,579.0676689423195,16.796875,8,49.694218702015725,-127.33240777582023,16.796875
121,121,2012-06-18 03:11:14.147323+00:00,-88.69353781458308,529.0036003795834,5.078125,6,49.25215287788997,-126.71830271728965,5.078125
124,124,2012-07-03 03:32:56.623527+00:00,-37.37400650048469,486.0915416115238,12.890625,8,48.87158967167474,-126.00946317616099,12.890625
125,125,2012-07-04 04:00:04.096253+00:00,206.95158823402716,476.0787278989766,17.578125,6,48.748302391267046,-122.68570877859185,17.578125
126,126,2012-07-04 10:31:36.027521+00:00,199.14209433840347,471.7875220221706,17.578125,6,48.71230064134789,-122.79385299262184,17.578125
127,127,2012-07-09 13:56:01.798751+00:00,52.992994291732025,463.2051102685587,11.328125,9,48.66466523771983,-124.78058767971346,11.328125
128,128,2012-07-25 15:45:09.037225+00:00,19.52373473905917,401.69782603434004,6.640625,6,48.113479117781566,-125.23780102361388,6.640625
130,130,2012-07-29 08:09:41.116381+00:00,64.14941414262296,374.5201888145689,37.890625,6,47.866151944144335,-124.64259275241754,37.890625
132,132,2012-08-05 11:05:19.839905+00:00,9.48295687325731,391.6850123217927,25.390625,6,48.02365783126459,-125.37286765639537,25.390625
133,133,2012-08-05 11:10:54.776629+00:00,5.020388932900929,387.39380644498675,19.140625,6,47.98511517474126,-125.43274476773745,19.140625
135,135,2012-08-06 02:47:38.678737+00:00,3.904746947811833,385.9634044860514,12.890625,6,47.972258463872485,-125.44770336102815,12.890625
136,136,2012-08-08 05:03:50.180477+00:00,11.7142408434355,393.1154142807281,25.390625,6,48.03648516545353,-125.34291517966336,25.390625
137,137,2012-08-17 06:34:09.640485+00:00,5.020388932900929,388.8242084039221,26.171875,6,47.99797963141098,-125.43272805014077,26.171875
138,138,2012-08-29 22:20:31.439761+00:00,170.13540272608702,453.1922965560115,25.390625,6,48.55379885140926,-123.1952897589187,25.390625
140,140,2012-09-27 09:26:58.482428+00:00,81.99968590404849,363.0769731430863,12.890625,6,47.761222507256576,-124.40621330042534,12.890625
142,142,2012-11-08 02:01:45.207245+00:00,-240.4208477867,551.8900317225485,4.296875,6,49.41685928326207,-128.8137265056483,4.296875
148,148,2014-01-01 16:55:39.781256+00:00,-181.29182257697795,677.7654041088568,12.890625,6,50.56791081147211,-128.05906024845058,12.890625
149,149,2014-01-04 13:21:27.347806+00:00,-249.34598366741278,510.40837491342427,49.609375,9,49.040948700658625,-128.9107575562557,49.609375
150,150,2014-01-04 13:58:31.566828+00:00,-202.48902029367076,652.018168848021,49.609375,7,50.32978151419857,-128.34399716573822,49.609375
151,151,2014-01-12 15:18:29.416320+00:00,-230.38006992089817,458.91390439175285,3.515625,6,48.58596154248356,-128.62287257277572,3.515625
152,152,2014-01-14 00:35:23.186130+00:00,-144.47563706903782,557.6116395582898,7.421875,7,49.49860785132194,-127.49451880160281,7.421875
153,153,2014-01-14 19:17:52.727876+00:00,-185.75439051733434,513.2691788312949,49.609375,8,49.08907343541717,-128.04326261667796,49.609375
154,154,2014-01-18 14:34:43.008689+00:00,-90.92482178476125,537.5860121331954,2.734375,8,49.32897656626807,-126.7508950878555,2.734375
155,155,2014-01-21 18:21:22.820100+00:00,-221.45493404018538,677.7654041088568,16.015625,6,50.554084721482106,-128.62517379534256,16.015625
156,156,2014-01-25 11:27:22.819792+00:00,-36.25836451539559,494.67395336513573,0.390625,6,48.948827390660384,-125.99501770610911,0.390625
159,159,2014-02-09 14:33:18.409909+00:00,143.35999508394872,375.95059077350425,35.546875,9,47.86622682561433,-123.58385023008833,35.546875
161,161,2014-02-20 01:58:26.738901+00:00,-32.9114385601283,496.1043553240711,7.421875,6,48.96187632979875,-125.9494408415967,7.421875
162,162,2014-03-04 04:16:02.279402+00:00,54.10863627682111,407.41943387008126,49.609375,7,48.1629334064381,-124.7726341892757,49.609375
163,163,2014-03-05 08:45:49.720401+00:00,-85.34661185931579,560.4724434761605,12.890625,6,49.53551785320478,-126.67909232300141,12.890625
164,164,2014-03-21 10:29:57.571252+00:00,215.8767241147399,413.1410417058226,6.640625,6,48.18002162238577,-122.59694310311366,6.640625
166,166,2014-03-21 18:50:25.755566+00:00,77.53711796369213,405.9890319111459,29.296875,8,48.14764732813466,-124.45799866711984,29.296875
169,169,2014-04-01 05:05:53.497163+00:00,-282.8152432200856,560.4724434761605,0.390625,9,49.47564605939903,-129.40284850716768,0.390625
170,170,2014-04-02 02:00:54.029189+00:00,-245.9990577121455,677.7654041088568,16.015625,6,50.54428313873906,-128.97089770539552,16.015625
171,171,2014-04-02 18:52:00.002724+00:00,-76.42147597860303,551.8900317225485,16.015625,8,49.45955510000388,-126.5541531941051,16.015625
172,172,2014-04-02 19:43:50.436710+00:00,-227.03314396563087,672.0437962731154,8.984375,6,50.5005923118409,-128.70028509329367,8.984375
173,173,2014-04-02 20:01:36.985487+00:00,7.251672903079118,560.4724434761605,17.578125,6,49.54148208443875,-125.39980459074175,17.578125
174,174,2014-04-05 02:48:44.470130+00:00,47.41478436628655,480.36993377578256,37.890625,8,48.81945682082879,-124.85433600061562,37.890625
175,175,2014-04-07 05:44:38.044394+00:00,30.680154589950117,466.0659141864293,37.109375,10,48.69188384796033,-125.08327459651427,37.109375
177,177,2014-04-16 01:56:11.720411+00:00,-174.59797066644342,526.1427964617127,49.609375,6,49.207992411100406,-127.89623245258758,49.609375
178,178,2014-04-16 11:58:10.553444+00:00,-180.17618059188885,526.1427964617127,49.609375,10,49.2063794317255,-127.97271573348154,49.609375
180,180,2014-04-19 15:07:58.495715+00:00,-94.27174774002854,589.0804826548668,29.296875,9,49.791343364622406,-126.8092473306675,29.296875
181,181,2014-04-24 03:23:35.331645+00:00,-144.47563706903782,573.3460611065783,43.359375,8,49.63999198767,-127.50028987445796,43.359375
182,182,2014-04-24 03:41:08.084831+00:00,-81.99968590404849,521.8515905849068,18.359375,6,49.18878970979713,-126.6249142879448,18.359375
185,185,2014-04-24 05:16:14.931631+00:00,-16.176808783791877,611.966913997832,0.390625,7,50.00428305340155,-125.72565148580117,0.390625
187,187,2014-04-26 09:30:39.549858+00:00,-144.47563706903782,579.0676689423195,31.640625,7,49.691403416817316,-127.5023997526472,31.640625
188,188,2014-04-27 01:28:59.221440+00:00,-165.67283478573063,563.3332473940312,49.609375,6,49.5445977353017,-127.78932076474463,49.609375
189,189,2014-04-29 10:30:33.228125+00:00,-143.35999508394872,574.7764630655137,37.109375,6,49.653110773347734,-127.48537627442023,37.109375
192,192,2014-05-03 10:15:05.467782+00:00,-29.56451260486102,500.39556120087695,12.890625,6,49.00063110924498,-125.90404804361602,12.890625
193,193,2014-05-04 09:37:25.698403+00:00,-296.20294704115474,514.6995807902302,49.609375,9,49.058739488691145,-129.55329213349546,49.609375
194,194,2014-05-06 07:42:04.687438+00:00,-45.18350039610835,491.8131494472651,12.890625,6,48.922516952997874,-126.11654468646789,12.890625
196,196,2014-05-12 10:04:45.213455+00:00,-54.10863627682111,531.8644042974539,25.390625,8,49.28190674464639,-126.24368320034876,25.390625
198,198,2014-05-13 00:16:13.211015+00:00,-249.34598366741278,354.4945613894745,10.546875,6,47.64122701592582,-128.8185310543814,10.546875
200,200,2014-05-13 17:55:37.106956+00:00,-143.35999508394872,574.7764630655137,42.578125,6,49.653110773347734,-127.48537627442023,42.578125
202,202,2014-05-16 14:20:54.585426+00:00,1.6734629776336427,561.9028454350959,17.578125,6,49.55438412525223,-125.47687189411555,17.578125
204,204,2014-05-19 05:45:20.799879+00:00,117.70022942689953,474.6483259400412,1.171875,6,48.75869476793434,-123.89914553406867,1.171875
205,205,2014-05-21 04:04:16.754388+00:00,-71.95890803824663,531.8644042974539,37.890625,9,49.280067452227016,-126.48898835743321,37.890625
206,206,2014-05-21 09:08:47.900733+00:00,-136.66614317341416,556.1812375993544,16.796875,6,49.487561847951376,-127.38627606472515,16.796875
207,207,2014-05-25 11:21:42.205973+00:00,218.10800808491808,427.4450612951758,12.890625,6,48.30773015865675,-122.55961755238721,12.890625
208,208,2014-05-27 08:51:09.856255+00:00,-279.4683172648184,516.1299827491656,49.609375,8,49.07938175960864,-129.3258299434711,49.609375
209,209,2014-05-27 22:09:51.668504+00:00,-289.50909513062015,508.9779729544889,49.609375,6,49.01059170890424,-129.45784378811072,49.609375
213,213,2014-07-13 20:41:18.466550+00:00,71.95890803824663,453.1922965560115,24.609375,6,48.57274137061421,-124.52488331702716,24.609375
214,214,2014-07-16 09:04:19.363593+00:00,80.88404391895939,436.0274730487877,24.609375,6,48.41732191753446,-124.40728223698882,24.609375
215,215,2014-07-20 01:55:04.772431+00:00,-253.8085516077691,494.67395336513573,47.265625,6,48.89790404046853,-128.96188114305613,47.265625
216,216,2014-08-01 22:40:54.330983+00:00,154.5164149348397,480.36993377578256,6.640625,6,48.80207010690127,-123.39656618270743,6.640625
217,217,2014-08-05 11:34:14.840008+00:00,-83.11532788913759,467.4963161453647,17.578125,6,48.69996722700453,-126.62913581489411,17.578125
219,219,2014-08-23 23:40:12.127189+00:00,10.598598858346405,467.4963161453647,0.390625,6,48.70541040388612,-125.35600188132463,0.390625
221,221,2014-08-27 03:41:15.292788+00:00,94.27174774002854,407.41943387008126,12.109375,6,48.15824977399383,-124.23284161453928,12.109375
222,222,2014-08-27 03:43:15.278194+00:00,96.50303171020674,405.9890319111459,17.578125,6,48.14505446123643,-124.20318171674475,17.578125
225,225,2014-09-14 08:38:48.283936+00:00,70.84326605315755,374.5201888145689,23.828125,6,47.86544902386242,-124.55313620805588,23.828125
227,227,2014-09-26 01:01:02.595155+00:00,97.61867369529584,407.41943387008126,25.390625,6,48.157745080861346,-124.1878657730444,25.390625
228,228,2014-09-28 11:17:28.725319+00:00,-237.0739218314327,537.5860121331954,27.734375,6,49.289765948686174,-128.7591711555137,27.734375
230,230,2014-09-28 18:25:34.911199+00:00,70.84326605315755,416.0018456236932,48.046875,6,48.2384632038446,-124.54627261213004,48.046875
231,231,2014-09-29 06:30:47.571010+00:00,70.84326605315755,416.0018456236932,49.609375,6,48.2384632038446,-124.54627261213004,49.609375
233,233,2014-10-08 23:26:14.753154+00:00,76.42147597860303,457.4835024328175,12.890625,6,48.61079646165775,-124.46363213424625,12.890625
234,234,2014-10-10 04:14:27.668549+00:00,75.30583399351393,457.4835024328175,8.984375,6,48.61093160560426,-124.47875906757103,8.984375
235,235,2014-10-12 06:24:58.675687+00:00,227.03314396563087,311.58250262141485,49.609375,6,47.263992247817995,-122.50000632174797,49.609375
240,240,2014-11-23 18:15:48.691207+00:00,39.60529047066289,363.0769731430863,3.515625,6,47.76521853792017,-124.97167033894122,3.515625
243,243,2015-01-02 11:51:13.157072+00:00,-286.1621691753529,450.3314926381409,13.671875,6,48.485995046778115,-129.37150490785388,13.671875
244,244,2015-01-02 20:07:37.145226+00:00,23.986302679415548,501.8259631598123,12.890625,6,49.01373485716504,-125.17210153452586,12.890625
247,247,2015-01-08 02:02:53.591673+00:00,-29.56451260486102,501.8259631598123,35.546875,6,49.013492973721384,-125.90415212304885,35.546875
248,248,2015-01-10 16:59:12.921405+00:00,71.95890803824663,364.5073751020217,5.859375,8,47.775283820326855,-124.53988886596191,5.859375
249,249,2015-01-16 20:05:03.266890+00:00,73.07455002333573,573.3460611065783,2.734375,6,49.65285095296603,-124.4880283516814,2.734375
251,251,2015-01-24 16:57:20.370702+00:00,13.94552481361369,471.7875220221706,19.921875,6,48.7439328419778,-125.3103840105054,19.921875
252,252,2015-01-25 20:57:40.571090+00:00,18.40809275397007,486.0915416115238,8.203125,6,48.87244210520904,-125.24906644728806,8.203125
254,254,2015-01-28 15:19:54.971135+00:00,87.57789582949398,437.457875007723,8.984375,6,48.42928846036504,-124.31657116532014,8.984375
258,258,2015-02-13 09:30:53.262359+00:00,10.598598858346405,460.3443063506881,26.953125,7,48.6410959402058,-125.35618504182355,26.953125
259,259,2015-02-14 18:10:14.345933+00:00,-11.7142408434355,467.4963161453647,12.890625,6,48.705390463069186,-125.65915575724141,12.890625
260,260,2015-02-15 04:12:22.227872+00:00,143.35999508394872,589.0804826548668,3.515625,7,49.781639237620695,-123.50937461045665,3.515625
261,261,2015-02-15 06:53:44.756293+00:00,160.0946248602852,580.4980709012549,5.078125,6,49.700310720594175,-123.28070209854518,5.078125
262,262,2015-02-16 04:25:24.049785+00:00,0.5578209925445475,317.30411045715607,49.609375,6,47.35474032036632,-125.49261664366881,49.609375
263,263,2015-02-17 23:27:28.217244+00:00,21.75501870923736,446.0402867613349,42.578125,6,48.512177648944025,-125.20555037241402,42.578125
264,264,2015-02-19 05:19:35.769912+00:00,-260.50240351830365,521.8515905849068,1.171875,6,49.139037685658,-129.07042704678415,1.171875
267,267,2015-02-23 18:21:18.862698+00:00,5.020388932900929,315.8737084982208,49.609375,6,47.341855390762525,-125.43356596149889,49.609375
268,268,2015-03-01 04:22:35.739502+00:00,167.90411875590883,337.3297378822506,49.609375,6,47.51319130474774,-123.27087998607813,49.609375
271,271,2015-03-08 20:42:09.989937+00:00,-283.9308852051748,530.4340023385188,46.484375,7,49.205664465797504,-129.39683850773972,46.484375
273,273,2015-03-20 16:29:12.415124+00:00,86.46225384440488,473.21792398110597,19.140625,6,48.750953123129925,-124.32420669824293,19.140625
276,276,2015-03-26 12:16:56.450603+00:00,9.48295687325731,491.8131494472651,30.859375,6,48.924092264915636,-125.37059798549619,30.859375
278,278,2015-04-04 20:20:26.388207+00:00,263.849329473571,636.2837472997325,37.890625,6,50.16437628771763,-121.80681192493486,37.890625
279,279,2015-04-05 14:32:54.034891+00:00,-263.849329473571,498.9651592419417,40.234375,6,48.93222580174189,-129.10132815034962,40.234375
281,281,2015-04-12 14:45:08.344976+00:00,38.48964848557379,468.9267181043,33.984375,6,48.71717599827312,-124.97693666437623,33.984375
282,282,2015-04-19 18:00:46.554775+00:00,-25.10194466450464,468.9267181043,44.140625,6,48.717858258062876,-125.84113252658892,44.140625
283,283,2015-04-19 21:13:19.086199+00:00,-6.136030917990023,521.8515905849068,12.109375,6,49.19423760053914,-125.58418572603937,12.109375
284,284,2015-04-20 04:24:38.883577+00:00,-26.217586649593738,498.9651592419417,12.890625,6,48.987920256510805,-125.85821551987128,12.890625
285,285,2015-04-21 06:51:35.291956+00:00,-29.56451260486102,547.5988258457427,16.015625,7,49.42505734372224,-125.90752208330842,16.015625
287,287,2015-04-25 01:36:14.023480+00:00,-23.986302679415548,514.6995807902302,27.734375,6,49.12949131623735,-125.82866116028309,27.734375
288,288,2015-04-26 05:03:29.819818+00:00,-107.65945156109767,719.247060917981,49.609375,6,50.958866501928696,-127.03234425398446,49.609375
290,290,2015-04-27 15:33:52.421529+00:00,0.5578209925445475,468.9267181043,44.921875,6,48.71836298423166,-125.49241920708337,44.921875
292,292,2015-05-07 08:17:42.823929+00:00,-12.829882828524594,467.4963161453647,17.578125,6,48.705368528191286,-125.67431337836656,17.578125
293,293,2015-05-09 08:31:32.295164+00:00,45.18350039610835,470.35712006323536,8.984375,7,48.72958923620568,-124.88581758258837,8.984375
294,294,2015-05-09 14:13:42.505352+00:00,143.35999508394872,583.3588748191256,1.171875,7,49.730228244971286,-123.51147878048826,1.171875
295,295,2015-05-12 03:38:08.558803+00:00,19.52373473905917,486.0915416115238,5.078125,6,48.87240800723849,-125.23385851985832,5.078125
296,296,2015-05-12 11:53:11.105521+00:00,88.69353781458308,431.73626717198164,5.859375,7,48.37768955339951,-124.30270718120912,5.859375
297,297,2015-05-12 11:58:52.345402+00:00,86.46225384440488,431.73626717198164,24.609375,7,48.37799904235607,-124.33282117126306,24.609375
301,301,2015-05-19 05:32:17.699084+00:00,48.530426351375645,498.9651592419417,31.640625,7,48.98657099578713,-124.83693666976328,31.640625
