,Unnamed: 0,idx,time,x,y,z,picks,latitude,longitude,depth,event_idx,pick_idx,residual,station,phase,time_pick,datetime
394,394,27,2012-10-03 22:10:01.146142+00:00,127.3256164916038,-184.74970141359552,31.640625,8,40.82671554708136,-123.99062624111092,31.640625,27,162476,0.1645231246948242,FS13B,S,1349302223.5679,2012-10-03 22:10:01.146142+00:00
402,402,28,2012-10-03 22:11:32.728437+00:00,123.09552956497242,-241.9241679418664,1.171875,7,40.31265296219738,-124.05189589262524,1.171875,28,6343,-0.8831231594085693,FS13B,P,1349302302.4159,2012-10-03 22:11:32.728437+00:00
409,409,29,2012-10-04 00:22:23.904394+00:00,112.0973035557309,-263.269302112421,10.546875,9,40.12201967896545,-124.18496688496796,10.546875,29,702,0.5949885845184326,FS09B,P,1349310154.7201,2012-10-04 00:22:23.904394+00:00
418,418,30,2012-10-04 01:36:53.151884+00:00,116.32739048236223,-212.19344534716555,49.609375,14,40.58128532488845,-124.1260538356604,49.609375,30,162533,0.3045740127563476,FS13B,S,1349314632.9264,2012-10-04 01:36:53.151884+00:00
432,432,31,2012-10-04 03:42:09.063244+00:00,154.39817282204444,-144.3464117336174,37.109375,8,41.18570122661431,-123.65974769829606,37.109375,31,728,-0.5151283740997314,FS09B,P,1349322148.9201,2012-10-04 03:42:09.063244+00:00
440,440,32,2012-10-04 04:50:52.738657+00:00,86.7167819959428,247.4892655401326,48.828125,6,44.722286508137074,-124.4054621219193,48.828125,32,16,0.4626545906066894,BABR,P,1349326264.21,2012-10-04 04:50:52.738657+00:00
446,446,33,2012-10-04 05:07:27.980515+00:00,97.7150080051843,233.00506735297068,34.765625,9,44.59056061693337,-124.26943241152468,34.765625,33,17,-0.594757080078125,BABR,P,1349327255.835,2012-10-04 05:07:27.980515+00:00
455,455,34,2012-10-04 06:01:28.840591+00:00,74.87253860137497,-238.1125368399817,49.609375,16,40.35268555955485,-124.6186639775984,49.609375,34,740,0.3544106483459472,FS09B,P,1349330497.0201,2012-10-04 06:01:28.840591+00:00
471,471,35,2012-10-04 08:01:52.102129+00:00,30.03361717908262,-250.3097563660128,11.328125,7,40.24566041489438,-125.14702522051611,11.328125,35,758,-0.5753955841064453,FS09B,P,1349337717.3801,2012-10-04 08:01:52.102129+00:00
478,478,36,2012-10-04 09:11:32.074259+00:00,118.86544263834108,-228.96462219545836,20.703125,12,40.42993894454288,-124.09923049396896,20.703125,36,158339,0.9576315879821776,FS09B,S,1349341909.9201,2012-10-04 09:11:32.074259+00:00
490,490,37,2012-10-04 13:19:36.000074+00:00,58.79820828017584,-203.04553070264225,38.671875,9,40.66974177942291,-124.80460806448056,38.671875,37,777,-0.4662148952484131,FS09B,P,1349356782.5601,2012-10-04 13:19:36.000074+00:00
499,499,38,2012-10-04 15:52:00.700017+00:00,-63.87431259213346,-209.90646668603472,22.265625,8,40.60758589274992,-126.254724904501,22.265625,38,792,1.3697872161865234,FS09B,P,1349365941.9401,2012-10-04 15:52:00.700017+00:00
507,507,39,2012-10-04 17:38:12.359730+00:00,85.02474722529024,-225.9153173139505,49.609375,17,40.461539308129176,-124.49754882839284,49.609375,39,158375,0.8907911777496338,FS09B,S,1349372307.4001,2012-10-04 17:38:12.359730+00:00
524,524,40,2012-10-04 21:19:39.015433+00:00,96.86899061985804,-243.4488203826203,28.515625,8,40.30237560647058,-124.36059177373618,28.515625,40,20887,0.8835315704345703,FS16B,P,1349385587.916,2012-10-04 21:19:39.015433+00:00
532,532,41,2012-10-04 22:24:13.223719+00:00,53.72210396821821,-219.81670755093492,42.578125,17,40.519068022459365,-124.86606622167828,42.578125,41,812,0.3430855274200439,FS09B,P,1349389460.0201,2012-10-04 22:24:13.223719+00:00
549,549,42,2012-10-05 05:31:48.451554+00:00,-1.2690260779894065,-226.6776435343275,49.609375,25,40.459020227256445,-125.5149615210188,49.609375,42,865,0.2458617687225341,FS09B,P,1349415120.399598,2012-10-05 05:31:48.451554+00:00
574,574,43,2012-10-05 08:00:12.847051+00:00,-0.4230086926631355,-193.13528983774196,46.484375,8,40.76107824617388,-125.5050096800811,46.484375,43,21099,-0.8776066303253174,FS16B,P,1349424024.7904,2012-10-05 08:00:12.847051+00:00
582,582,44,2012-10-05 08:19:26.653784+00:00,-26.64954763777753,-215.24275022867332,45.703125,21,40.56156847337136,-125.81467065512084,45.703125,44,877,0.3567044734954834,FS09B,P,1349425181.799598,2012-10-05 08:19:26.653784+00:00
603,603,45,2012-10-05 08:40:51.144617+00:00,29.18759979375635,-266.3186069939287,40.234375,13,40.10151833648485,-125.15769313457768,40.234375,45,879,0.4857327938079834,FS09B,P,1349426461.159598,2012-10-05 08:40:51.144617+00:00
616,616,46,2012-10-05 12:24:56.800409+00:00,13.959286857883471,-225.15299109357363,28.515625,9,40.47263419740068,-125.33539007252976,28.515625,46,904,0.5799024105072021,FS09B,P,1349439905.639598,2012-10-05 12:24:56.800409+00:00
625,625,47,2012-10-05 13:27:25.720080+00:00,8.883182545925845,-145.87106417437133,49.609375,13,41.18662875860873,-125.39411853091396,49.609375,47,158491,0.2026307582855224,FS09B,S,1349443673.599598,2012-10-05 13:27:25.720080+00:00
638,638,48,2012-10-05 14:12:03.455217+00:00,211.08133763890456,-293.7623509274988,34.765625,7,39.82865166734254,-123.03443398500336,34.765625,48,913,-0.9286880493164062,FS09B,P,1349446348.359598,2012-10-05 14:12:03.455217+00:00
645,645,49,2012-10-05 14:47:57.095383+00:00,146.78401635410802,-248.022777704882,0.390625,9,40.25393218237601,-123.77472961789722,0.390625,49,7299,1.2799890041351318,FS13B,P,1349448492.9488,2012-10-05 14:47:57.095383+00:00
654,654,50,2012-10-05 15:42:55.771139+00:00,79.10262552800631,-232.01392707696607,49.609375,18,40.4072098481739,-124.5681206611866,49.609375,50,923,-0.1382677555084228,FS09B,P,1349451783.579598,2012-10-05 15:42:55.771139+00:00
672,672,51,2012-10-05 17:57:07.759817+00:00,63.87431259213346,-231.2516008565892,49.609375,28,40.4153810760228,-124.74742699996143,49.609375,51,935,-0.1304683685302734,FS09B,P,1349459834.899598,2012-10-05 17:57:07.759817+00:00
700,700,52,2012-10-05 18:38:51.224754+00:00,-0.4230086926631355,-203.04553070264225,49.609375,16,40.67183573540814,-125.50500299494244,49.609375,52,938,0.9644448757171632,FS09B,P,1349462344.419598,2012-10-05 18:38:51.224754+00:00
716,716,53,2012-10-05 19:15:02.553719+00:00,78.25660814268005,-228.20229597508143,49.609375,25,40.44161106716861,-124.57761732136316,49.609375,53,941,-0.1312832832336425,FS09B,P,1349464510.299598,2012-10-05 19:15:02.553719+00:00
741,741,54,2012-10-05 19:28:07.786573+00:00,74.0265212160487,-78.78635678120006,49.609375,7,41.787247741282656,-124.6094719319702,49.609375,54,48417,-0.6608355045318604,FS20B,P,1349465312.008279,2012-10-05 19:28:07.786573+00:00
748,748,55,2012-10-05 19:40:49.799101+00:00,77.41059075735379,-238.87486306035865,21.484375,7,40.34558968480637,-124.58888408559564,21.484375,55,945,0.0562176704406738,FS09B,P,1349466054.499598,2012-10-05 19:40:49.799101+00:00
755,755,56,2012-10-05 20:04:05.801958+00:00,53.72210396821821,-202.2832044822653,33.984375,15,40.67695215940659,-124.8645730569232,33.984375,56,158528,-0.2780358791351318,FS09B,S,1349467456.759598,2012-10-05 20:04:05.801958+00:00
770,770,57,2012-10-05 21:13:34.753517+00:00,-151.8601206660656,-194.6599422784958,24.609375,6,40.73334734166046,-127.29768385400212,24.609375,57,48429,-0.4265573024749756,FS20B,P,1349471644.944666,2012-10-05 21:13:34.753517+00:00
776,776,58,2012-10-05 21:21:38.058192+00:00,74.0265212160487,-217.52972888980415,49.609375,14,40.538098022948446,-124.6262245962854,49.609375,58,951,-0.4388298988342285,FS09B,P,1349472105.459598,2012-10-05 21:21:38.058192+00:00
790,790,59,2012-10-05 21:45:15.022408+00:00,104.48314708779446,-277.7535002995828,11.328125,14,39.99258299395456,-124.27660466546114,11.328125,59,158535,-0.0376739501953125,FS09B,S,1349473533.279598,2012-10-05 21:45:15.022408+00:00
804,804,60,2012-10-05 23:07:31.953215+00:00,-81.64067768398516,-4.840713404636344,49.609375,23,42.45212577126743,-126.49244627720547,49.609375,60,158539,0.2989194393157959,FS09B,S,1349478518.659598,2012-10-05 23:07:31.953215+00:00
827,827,61,2012-10-06 02:36:22.295085+00:00,-107.86721662909954,179.64223192658454,0.390625,6,44.10901463357354,-126.8473392707344,0.390625,61,56767,-1.2654333114624023,G17B,P,1349491038.9072,2012-10-06 02:36:22.295085+00:00
833,833,62,2012-10-06 03:27:13.946438+00:00,81.64067768398516,-221.34135999168888,43.359375,11,40.50306311469799,-124.53685341890352,43.359375,62,984,-0.5365769863128662,FS09B,P,1349494040.839,2012-10-06 03:27:13.946438+00:00
844,844,63,2012-10-06 10:14:18.952120+00:00,63.87431259213346,-225.15299109357363,41.796875,9,40.470297401977135,-124.74681428446048,41.796875,63,1038,-0.0953009128570556,FS09B,P,1349518465.059,2012-10-06 10:14:18.952120+00:00
853,853,64,2012-10-06 12:07:20.689943+00:00,139.1698598861716,-206.85716180452687,41.015625,17,40.62579682166686,-123.85518029062015,41.015625,64,1058,0.1186380386352539,FS09B,P,1349525254.999,2012-10-06 12:07:20.689943+00:00
870,870,65,2012-10-06 12:35:17.975074+00:00,99.40704277583684,-214.4804240082964,42.578125,9,40.56289870263224,-124.32621719472829,42.578125,65,158631,-0.0066745281219482,FS09B,S,1349526933.539,2012-10-06 12:35:17.975074+00:00
879,879,66,2012-10-06 14:11:51.431831+00:00,63.02829520680719,-218.29205511018108,41.796875,18,40.5321423465859,-124.7561072822727,41.796875,66,1074,-0.532588005065918,FS09B,P,1349532717.299,2012-10-06 14:11:51.431831+00:00
897,897,67,2012-10-06 20:59:27.715070+00:00,66.41236474811228,-219.81670755093492,45.703125,17,40.51814953341052,-124.71633011519512,45.703125,67,1101,-0.0608856678009033,FS09B,P,1349557174.599,2012-10-06 20:59:27.715070+00:00
914,914,68,2012-10-06 23:24:14.777318+00:00,22.419460711146183,-227.4399697547045,48.046875,18,40.4518539538412,-125.23570802542837,48.046875,68,1128,-0.834744930267334,FS09B,P,1349565862.959,2012-10-06 23:24:14.777318+00:00
932,932,69,2012-10-06 23:42:17.116374+00:00,174.702590069875,-134.43617086871706,49.609375,18,41.27075673389818,-123.41505402421328,49.609375,69,1129,-0.9477169513702391,FS09B,P,1349566959.739,2012-10-06 23:42:17.116374+00:00
950,950,70,2012-10-07 00:59:33.489060+00:00,78.25660814268005,-180.17574409133385,49.609375,22,40.87404187864279,-124.57164161984284,49.609375,70,8083,0.3543233871459961,FS13B,P,1349571584.0337,2012-10-07 00:59:33.489060+00:00
972,972,71,2012-10-07 04:57:09.117852+00:00,90.10085153724788,-174.07713432831827,5.859375,9,40.92773263128057,-124.43027076888494,5.859375,71,1161,0.9225971698760986,FS09B,P,1349585840.0385,2012-10-07 04:57:09.117852+00:00
981,981,72,2012-10-07 06:12:33.325170+00:00,-61.336260436154646,-207.61948802490383,49.609375,8,40.62837107745743,-126.22496074937446,49.609375,72,8197,-0.3431429862976074,FS13B,P,1349590372.5937,2012-10-07 06:12:33.325170+00:00
989,989,73,2012-10-07 07:52:16.615855+00:00,117.17340786768854,-219.81670755093492,49.609375,20,40.51253599880164,-124.11747647931227,49.609375,73,1173,-0.8461670875549316,FS09B,P,1349596347.3785,2012-10-07 07:52:16.615855+00:00
1009,1009,74,2012-10-07 07:55:20.229486+00:00,134.93977295954022,-236.5878843992278,24.609375,6,40.35886354354795,-123.91148147510128,24.609375,74,8239,-0.386362075805664,FS13B,P,1349596532.5537,2012-10-07 07:55:20.229486+00:00
1015,1015,75,2012-10-07 07:58:34.392375+00:00,135.78579034486648,-248.022777704882,26.171875,10,40.25578700396526,-123.90395120087412,26.171875,75,158750,-0.0183305740356445,FS09B,S,1349596736.5585,2012-10-07 07:58:34.392375+00:00
1025,1025,76,2012-10-07 10:01:53.197593+00:00,-96.02297323453176,-203.8078569230192,33.203125,9,40.65938793714608,-126.63545734489249,33.203125,76,158758,0.0650417804718017,FS09B,S,1349604154.9985,2012-10-07 10:01:53.197593+00:00
1034,1034,77,2012-10-07 10:38:04.038908+00:00,66.41236474811228,-216.7674026694272,43.359375,12,40.54560707268335,-124.716010160334,43.359375,77,158759,-0.1868011951446533,FS09B,S,1349606295.2985,2012-10-07 10:38:04.038908+00:00
1046,1046,78,2012-10-07 10:58:05.345248+00:00,-7.191147775273303,-251.07208258638977,0.390625,6,40.239302461827165,-125.5845072665559,0.390625,78,22016,1.172085523605347,FS16B,P,1349607499.2753,2012-10-07 10:58:05.345248+00:00
1052,1052,79,2012-10-07 12:59:56.955052+00:00,88.40881676659532,-257.93301856978223,46.484375,12,40.17289210037495,-124.46208068951316,46.484375,79,8340,-0.3811681270599365,FS13B,P,1349614806.4017,2012-10-07 12:59:56.955052+00:00
1064,1064,80,2012-10-07 13:11:02.872779+00:00,86.7167819959428,-178.65109165058,49.609375,22,40.886917503596834,-124.47108065980572,49.609375,80,158778,0.0169923305511474,FS09B,S,1349615482.1985,2012-10-07 13:11:02.872779+00:00
1086,1086,81,2012-10-07 13:46:13.584121+00:00,108.71323401442582,-243.4488203826203,48.828125,10,40.30091983179095,-124.22130655322424,48.828125,81,158781,-0.5213668346405029,FS09B,S,1349617591.2585,2012-10-07 13:46:13.584121+00:00
1096,1096,82,2012-10-07 14:35:04.793451+00:00,17.343356399188554,-209.90646668603472,6.640625,6,40.60986995072016,-125.295066867204,6.640625,82,8378,0.991647481918335,FS13B,P,1349620512.5857,2012-10-07 14:35:04.793451+00:00
1102,1102,83,2012-10-07 16:20:17.771002+00:00,131.5557034182351,-231.2516008565892,27.734375,8,40.40744261047941,-123.95020415484208,27.734375,83,158793,0.2802793979644775,FS09B,S,1349626838.6985,2012-10-07 16:20:17.771002+00:00
1110,1110,84,2012-10-07 17:08:14.748107+00:00,93.48492107855296,-273.17954297732115,8.984375,11,40.0350570049465,-124.40470136451876,8.984375,84,158797,-0.3283295631408691,FS09B,S,1349629709.6985,2012-10-07 17:08:14.748107+00:00
1121,1121,85,2012-10-07 17:16:51.452020+00:00,129.8636686475826,-248.7851039252589,21.484375,8,40.24986309385083,-123.97369111644386,21.484375,85,158798,0.5902571678161621,FS09B,S,1349630232.5185,2012-10-07 17:16:51.452020+00:00
1129,1129,86,2012-10-07 19:02:48.592189+00:00,84.17872983996398,-230.4892746362122,33.203125,8,40.42044074451101,-124.50812758454306,33.203125,86,1247,1.1527714729309082,FS09B,P,1349636576.1585,2012-10-07 19:02:48.592189+00:00
1137,1137,87,2012-10-07 21:39:15.459422+00:00,130.70968603290885,-244.97347282337415,31.640625,11,40.284045890840574,-123.96297441918392,31.640625,87,158810,0.5865068435668945,FS09B,S,1349645977.2585,2012-10-07 21:39:15.459422+00:00
1148,1148,88,2012-10-07 22:57:53.085650+00:00,159.47427713400208,-174.83946054869523,38.671875,10,40.91029306532501,-123.60716092129924,38.671875,88,158825,0.5296323299407959,FS09B,S,1349650704.8985,2012-10-07 22:57:53.085650+00:00
1158,1158,89,2012-10-07 23:21:04.911260+00:00,107.02119924377328,-176.36411298944915,41.015625,13,40.90510566356336,-124.22982025132612,41.015625,89,1273,0.5550591945648193,FS09B,P,1349652078.0185,2012-10-07 23:21:04.911260+00:00
1171,1171,90,2012-10-08 00:14:33.864704+00:00,18.189373784514824,-222.10368621206584,12.109375,6,40.50001253553297,-125.28542113571666,12.109375,90,1284,-0.3956460952758789,FS09B,P,1349655280.1579,2012-10-08 00:14:33.864704+00:00
1177,1177,91,2012-10-08 00:55:32.218586+00:00,82.48669506931142,-8.652344506521072,0.390625,8,42.4177277805487,-124.49781766612188,0.390625,91,76798,-0.90582013130188,G25B,P,1349657740.3783,2012-10-08 00:55:32.218586+00:00
1185,1185,92,2012-10-08 04:10:47.003132+00:00,67.25838213343854,-239.6371892807356,42.578125,14,40.33960458316476,-124.70844331859584,42.578125,92,1305,0.1174073219299316,FS09B,P,1349669453.7579,2012-10-08 04:10:47.003132+00:00
1199,1199,93,2012-10-08 05:39:56.925700+00:00,67.25838213343854,-204.5701831433961,37.890625,10,40.655367440091744,-124.70472334481876,37.890625,93,158859,0.5974879264831543,FS09B,S,1349674809.2779,2012-10-08 05:39:56.925700+00:00
1209,1209,94,2012-10-08 05:41:24.833605+00:00,67.25838213343854,-191.61063739698807,24.609375,9,40.77205795463704,-124.7033335919366,24.609375,94,8741,-0.3800415992736816,FS13B,P,1349674890.6962,2012-10-08 05:41:24.833605+00:00
1218,1218,95,2012-10-08 06:41:29.658217+00:00,67.25838213343854,-202.2832044822653,33.203125,10,40.67596005863417,-124.70447868550012,33.203125,95,163974,0.56388258934021,FS13B,S,1349678500.4642,2012-10-08 06:41:29.658217+00:00
1228,1228,96,2012-10-08 07:00:39.950726+00:00,95.17695584920548,-221.34135999168888,6.640625,8,40.50162200268048,-124.37718776314536,6.640625,96,58095,0.1450097560882568,G17B,P,1349679654.3893,2012-10-08 07:00:39.950726+00:00
1236,1236,97,2012-10-08 09:27:21.013622+00:00,68.10439951876481,-195.4222684988727,30.859375,11,40.73766793844833,-124.69372831766532,30.859375,97,8931,-0.6209955215454102,FS13B,P,1349688446.8562,2012-10-08 09:27:21.013622+00:00
1247,1247,98,2012-10-08 09:38:32.339446+00:00,81.64067768398516,2.0202225787561674,12.109375,6,42.51388071126077,-124.50657711917869,12.109375,98,76967,1.13275408744812,G25B,P,1349689124.4903,2012-10-08 09:38:32.339446+00:00
1253,1253,99,2012-10-08 10:04:06.874591+00:00,123.94154695029872,-155.7813050392716,45.703125,23,41.0879988458423,-124.02493506000413,45.703125,99,1338,0.7867138385772705,FS09B,P,1349690663.9979,2012-10-08 10:04:06.874591+00:00
1276,1276,100,2012-10-08 11:38:48.655729+00:00,-81.64067768398516,-227.4399697547045,49.609375,9,40.448150119643,-126.4623621707363,49.609375,100,1361,-0.9143624305725098,FS09B,P,1349696350.0379,2012-10-08 11:38:48.655729+00:00
1285,1285,101,2012-10-08 12:58:15.904438+00:00,48.645999656260585,-82.59798788308481,40.234375,8,41.75489280701164,-124.91508832000554,40.234375,101,22477,-0.6271393299102783,FS16B,P,1349701116.9978,2012-10-08 12:58:15.904438+00:00
1293,1293,102,2012-10-08 13:55:51.598579+00:00,19.881408555167365,-221.34135999168888,12.109375,7,40.50683875539715,-125.26543655085813,12.109375,102,1382,-0.0917503833770752,FS09B,P,1349704557.9579,2012-10-08 13:55:51.598579+00:00
1300,1300,103,2012-10-08 14:01:11.989509+00:00,-8.883182545925845,-222.10368621206584,38.671875,11,40.50016422898198,-125.604794594715,38.671875,103,1384,-0.2417118549346923,FS09B,P,1349704883.7379,2012-10-08 14:01:11.989509+00:00
1311,1311,104,2012-10-08 16:12:59.813720+00:00,32.57166933506143,-251.07208258638977,18.359375,7,40.23870037661297,-125.1172356373409,18.359375,104,1396,-0.1579823493957519,FS09B,P,1349712785.7179,2012-10-08 16:12:59.813720+00:00
1318,1318,105,2012-10-08 16:14:28.745080+00:00,-14.805304243209742,-221.34135999168888,38.671875,11,40.50694479366993,-125.6746752184721,38.671875,105,1397,0.3954701423645019,FS09B,P,1349712881.9379,2012-10-08 16:14:28.745080+00:00
1329,1329,106,2012-10-08 16:59:01.054895+00:00,13.959286857883471,-168.7408507856797,12.109375,9,40.980627009350265,-125.3341336175866,12.109375,106,1404,0.7888357639312744,FS09B,P,1349715553.8979,2012-10-08 16:59:01.054895+00:00
1338,1338,107,2012-10-08 17:08:29.046484+00:00,-11.42123470190466,-185.51202763397248,40.234375,15,40.82964604472907,-125.63540057894105,40.234375,107,158956,0.5006461143493652,FS09B,S,1349716133.2979,2012-10-08 17:08:29.046484+00:00
1353,1353,108,2012-10-08 19:18:46.262539+00:00,22.419460711146183,-205.33250936377303,30.859375,6,40.65093698093982,-125.23492415583908,30.859375,108,9185,-0.4273927211761474,FS13B,P,1349723933.6642,2012-10-08 19:18:46.262539+00:00
1359,1359,109,2012-10-08 19:29:18.381359+00:00,216.15744195086225,-114.61568913891652,0.390625,8,41.43902247227907,-122.91370450841048,0.390625,109,9190,0.4292118549346924,FS13B,P,1349724589.6642,2012-10-08 19:29:18.381359+00:00
1367,1367,110,2012-10-08 21:46:23.628669+00:00,16.497339013862284,-161.11758858191024,25.390625,9,41.04922379523754,-125.30377266462672,25.390625,110,158962,1.255354642868042,FS09B,S,1349732807.0579,2012-10-08 21:46:23.628669+00:00
1376,1376,111,2012-10-09 02:07:02.560369+00:00,116.32739048236223,-222.86601243244277,12.890625,7,40.48520260113299,-124.12801533307942,12.890625,111,192788,0.4343628883361816,FS20B,S,1349748444.057767,2012-10-09 02:07:02.560369+00:00
1383,1383,112,2012-10-09 02:53:05.845521+00:00,90.10085153724788,-209.14414046565776,49.609375,17,40.61200926781411,-124.43532256080704,49.609375,112,158975,0.4019300937652588,FS09B,S,1349751201.9174,2012-10-09 02:53:05.845521+00:00
1400,1400,113,2012-10-09 03:15:04.871811+00:00,-120.55747740899362,-208.3818142452808,49.609375,23,40.61499447309696,-126.92462179710868,49.609375,113,1445,0.1496415138244629,FS09B,P,1349752532.8974,2012-10-09 03:15:04.871811+00:00
1423,1423,114,2012-10-09 05:37:32.663775+00:00,61.336260436154646,-224.39066487319667,41.015625,8,40.4773530868714,-124.77666622300734,41.015625,114,9393,-0.261258602142334,FS13B,P,1349761058.3826,2012-10-09 05:37:32.663775+00:00
