,Unnamed: 0,idx,time,x,y,z,picks,latitude,longitude,depth,event_idx,pick_idx,residual,station,phase,time_pick,datetime
0,16149,1026,2012-10-31 15:29:52.919409+00:00,136.63180773019275,-385.31399931506144,49.609375,39,41.02001058778848,-123.87558356200876,49.609375,1026,215028,0.1827850341796875,DBO,P,1351697429.765,2012-10-31 15:29:52.919409+00:00
1,16071,1022,2012-10-31 13:00:12.614293+00:00,-138.32384250084527,-295.5674683821572,49.609375,40,41.827462842253325,-127.16503754973094,49.609375,1022,51421,-0.0196173191070556,BB030,P,1351688432.790101,2012-10-31 13:00:12.614293+00:00
2,15361,973,2012-10-29 18:30:31.097768+00:00,-162.01232928998087,478.645938465696,4.296875,15,48.78467221093028,-127.70471944019457,4.296875,973,110595,0.3177952766418457,BTB,P,1351535460.67,2012-10-29 18:30:31.097768+00:00
3,14708,931,2012-10-28 01:12:43.620838+00:00,13.959286857883471,-418.8193708633456,35.546875,70,40.72963067049574,-125.33475844416736,35.546875,931,639956,-0.6257426738739014,DBO,S,1351386843.165,2012-10-28 01:12:43.620838+00:00
4,14567,918,2012-10-27 17:10:43.771431+00:00,103.6371297024682,-464.2909465360172,49.609375,14,40.31383497197498,-124.28077832289983,49.609375,918,605749,-0.3046090602874756,FS01B,S,1351357863.063875,2012-10-27 17:10:43.771431+00:00
5,14205,891,2012-10-27 02:10:18.222242+00:00,71.48846906006989,-457.1112240613848,47.265625,29,40.381853789435866,-124.65813503926246,47.265625,891,469210,-0.1696114540100097,BB060,S,1351303892.168996,2012-10-27 02:10:18.222242+00:00
6,14085,886,2012-10-26 22:21:17.328943+00:00,44.41591272962923,-451.1281219991911,41.015625,56,40.43761416540842,-124.97651404749104,41.015625,886,243235,-0.9142181873321532,FS01B,P,1351290083.003616,2012-10-26 22:21:17.328943+00:00
7,14067,884,2012-10-26 21:22:42.387199+00:00,182.3167465378114,-25.131255171006085,34.765625,11,44.25102263481948,-123.21726969784623,34.765625,884,255895,-0.8317809104919434,BABR,P,1351286572.965,2012-10-26 21:22:42.387199+00:00
8,13929,876,2012-10-26 16:38:42.947498+00:00,117.17340786768854,-441.5551586996813,49.609375,15,40.516736065101526,-124.11739019345252,49.609375,876,567703,-0.1179535388946533,FS01B,S,1351269545.863616,2012-10-26 16:38:42.947498+00:00
9,13831,872,2012-10-26 14:18:16.521528+00:00,-130.70968603290885,-275.22492137069906,49.609375,67,42.01183312567071,-127.0779234173412,49.609375,872,255890,1.119335412979126,BABR,P,1351261153.14,2012-10-26 14:18:16.521528+00:00
10,13229,839,2012-10-25 17:32:15.475583+00:00,81.64067768398516,-457.1112240613848,49.609375,47,40.38092170915274,-124.53859521560754,49.609375,839,285595,0.1348719596862793,FS01B,P,1351186344.943356,2012-10-25 17:32:15.475583+00:00
11,12872,812,2012-10-25 01:02:47.087136+00:00,156.93622497802323,-549.2509958191665,15.234375,14,39.540746147207805,-123.67443765316848,15.234375,812,285558,-0.7570536136627197,FS01B,P,1351126988.943356,2012-10-25 01:02:47.087136+00:00
12,12232,769,2012-10-23 07:45:50.882368+00:00,68.95041690409107,-457.1112240613848,37.890625,55,40.38206750441455,-124.68802083839206,37.890625,769,13442,-0.2335767745971679,BB060,P,1350978395.003698,2012-10-23 07:45:50.882368+00:00
